step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
2610,0.161084,0.1046,0.0235683,0.0235683,0.560141,0.123378,0.742659,0.105304,0.0207292,0.055863,0.0128468,0.196596,0.0235632,0,0.149166,0.0109944,2.83466,0.12844,0.299608,0.121883,0.674479,6.49853,0.947244,0.923639,0.0595937,0.219772,0.163505,0.175832,0,0,0,0,-0.0060885,0.0570723,0.90544,0.651045,0.0207106,0.0228754,-0.00498947,-0.00441525,0.462539,0.0155474,-7.5451,-17.5501,17.3365,0.552874,1.47575,-7.23649,-0.909091,-0.108255,0.435033,11.5417,126.75,0,0,2.91667,6.29167,0,-10.4333,0.0001,-0.00119174,0.0433362,1.94748,0.130992,47296,0.138262,44.12,-1.40647
2611,0.168093,0.109639,0.0237583,0.0237583,0.563593,0.129981,0.744391,0.110419,0.0208877,0.0572963,0.0129278,0.199469,0.0229191,0,0.149994,0.0120327,2.89232,0.127157,0.300699,0.121374,0.681194,6.50547,0.946206,0.923023,0.0613477,0.228008,0.170492,0.178028,0,0,0,0,-0.00615968,0.0576391,0.906433,0.659857,0.0201644,0.0229471,-0.00428046,-0.00383077,0.473133,0.0150661,-7.29548,-17.365,17.4269,0.547672,1.46376,-7.52068,-0.909091,-0.108238,0.454786,4.83333,56.625,0,0,1.95833,3.70833,0,-10.4327,0.0001,-0.000235583,0.0591462,1.85943,0.122254,49606,0.138273,41.99,-1.19827
2612,0.169935,0.113167,0.0232212,0.0232212,0.561407,0.13162,0.740377,0.113854,0.0206007,0.0554177,0.012827,0.194592,0.0233526,0,0.150092,0.0122848,2.85919,0.130109,0.300117,0.12007,0.675413,6.51595,0.948617,0.924763,0.0583624,0.215328,0.172486,0.174292,0,0,0,0,-0.00611245,0.0603288,0.907535,0.6558,0.0204292,0.022606,-0.00532727,-0.00464256,0.46063,0.0153771,-7.54096,-17.1509,17.1485,0.553789,1.45347,-7.51541,-0.909091,-0.110056,0.470672,9.54167,111.042,0,0,1.83333,7.70833,0,-10.4324,0.0001,-0.000359138,0.0426409,1.91964,0.148339,47536,0.138276,43.85,-1.27269
2613,0.181938,0.117287,0.0238862,0.0238862,0.576515,0.139986,0.747185,0.117871,0.0210587,0.0595696,0.0130045,0.204185,0.0230837,0,0.152776,0.0134152,2.87278,0.130716,0.300406,0.122759,0.692138,6.48189,0.944841,0.922609,0.0624084,0.230577,0.184091,0.182386,0,0,0,0,-0.00608985,0.052352,0.904265,0.656326,0.0204252,0.0231922,-0.00344423,-0.00331745,0.473203,0.0151559,-7.26484,-17.7728,17.5087,0.551056,1.48949,-7.25017,-0.909091,-0.110168,0.4887,7.45833,79.125,0,0,2,3.66667,0,-10.4319,0.0001,0.00351515,0.049785,1.82287,0.126745,50422,0.138288,42.94,-1.18174
2614,0.181345,0.121737,0.0232639,0.0232639,0.570039,0.141814,0.741492,0.122359,0.020688,0.0571259,0.0128614,0.197717,0.0232819,0,0.152341,0.0138934,2.88639,0.131326,0.299985,0.120625,0.686138,6.50784,0.947077,0.924625,0.0601721,0.219336,0.183561,0.177185,0,0,0,0,-0.00611748,0.0570492,0.90614,0.656917,0.0203927,0.0227459,-0.0049061,-0.00440209,0.460426,0.0152427,-7.56324,-17.3985,17.1712,0.557154,1.46586,-7.45288,-0.909091,-0.111592,0.506489,9.20833,90.3333,0,0,1.625,6.16667,0,-10.4306,0.0001,0.00985053,0.0497067,1.87586,0.122164,49200,0.138299,42.52,-1.05996
2615,0.197665,0.129911,0.0237888,0.0237888,0.585427,0.154041,0.748049,0.130375,0.0208455,0.0613412,0.012849,0.204588,0.0232344,0,0.153902,0.0156409,2.87815,0.134259,0.299546,0.122641,0.702577,6.48362,0.944671,0.922924,0.0625311,0.227235,0.199602,0.18295,0,0,0,0,-0.00609291,0.0485869,0.902824,0.655403,0.0203657,0.0230233,-0.00356338,-0.00344975,0.470494,0.0149554,-7.45892,-18.2647,17.3979,0.558631,1.49925,-7.00365,-0.909091,-0.112318,0.541357,8.08333,96.9583,0,0,2.04167,2.95833,0,-10.4295,0.0001,0.00565287,0.0439638,1.92354,0.134068,47775,0.138311,43.39,-1.06843
2616,0.199742,0.136423,0.0231791,0.0231791,0.580442,0.158292,0.741045,0.136753,0.0205502,0.059165,0.0128149,0.200395,0.0229457,0,0.155394,0.0163968,2.91767,0.137726,0.300469,0.118748,0.69619,6.51705,0.947408,0.9249,0.0613791,0.224787,0.202073,0.17985,0,0,0,0,-0.00610052,0.0558636,0.906792,0.663244,0.0199758,0.0224503,-0.00438959,-0.0040194,0.465039,0.0148257,-7.52045,-17.4316,17.0206,0.559641,1.45154,-7.54852,-0.909091,-0.11413,0.566662,6.54167,74.5417,0,0,1.79167,5.95833,0,-10.4277,0.0001,-0.00285048,0.0514798,1.81631,0.127381,50576,0.138337,42.42,-0.929634
2617,0.212452,0.141853,0.023576,0.023576,0.592447,0.166703,0.747149,0.142291,0.020879,0.0623871,0.0129065,0.205081,0.0231516,0,0.156024,0.0177452,2.88388,0.136227,0.300288,0.121905,0.710926,6.48539,0.944879,0.923614,0.0632687,0.230404,0.21458,0.183732,0,0,0,0,-0.00611909,0.0470877,0.902938,0.657962,0.020229,0.022974,-0.00355565,-0.00346129,0.46885,0.014806,-7.46479,-18.2559,17.379,0.558804,1.49469,-7.08751,-0.909091,-0.114642,0.590726,9.66667,106.667,0,0,2.58333,3.625,0,-10.4264,0.0001,-0.00200733,0.0419596,1.89915,0.130044,48444,0.13834,42.8,-0.988076
2618,0.214551,0.143526,0.0234836,0.0234836,0.590814,0.168207,0.744687,0.143894,0.020782,0.0626602,0.0128614,0.203223,0.0229638,0,0.155185,0.0180508,2.93785,0.138564,0.299461,0.120959,0.711093,6.48267,0.944472,0.923913,0.0636074,0.233523,0.216668,0.181757,0,0,0,0,-0.00614201,0.0500196,0.90415,0.663557,0.0199022,0.0228476,-0.00356686,-0.00342603,0.471485,0.0145418,-7.43012,-18.1017,17.2401,0.559577,1.47288,-7.23629,-0.909091,-0.114864,0.595736,6.58333,73.125,0,0,1.91667,4.125,0,-10.4263,0.0001,-0.00266093,0.0532623,1.88459,0.128282,48837,0.138357,43.13,-0.870687
2619,0.220636,0.149705,0.0233189,0.0233189,0.594456,0.174444,0.745306,0.150047,0.0206764,0.062916,0.012803,0.203661,0.0232631,0,0.156807,0.0192673,2.90437,0.140759,0.300379,0.121124,0.715244,6.49584,0.945707,0.924447,0.0628283,0.227194,0.222655,0.182667,0,0,0,0,-0.00613166,0.0483476,0.903603,0.661379,0.0200176,0.0227713,-0.00399981,-0.00376044,0.466862,0.014603,-7.55698,-18.2684,17.1605,0.563547,1.47629,-7.10915,-0.909091,-0.11627,0.622688,8.54167,105.083,0,0,1.91667,4.54167,0,-10.4251,0.0001,0.000569661,0.0427723,1.86631,0.123251,49409,0.138368,43.61,-0.902346
