step,Episode_Metrics/bridge/balance_debt,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/entry_speed,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/handoff,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/handoff,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
8006,1.6961,0.201208,0.875589,0.42786,0.00396512,0.0010295,0.00396512,0.19667,0.164551,0.530097,0.879684,0.0431507,0.0304569,0.0420562,0.219443,0.0442617,0,1.09515,0.0909741,2.42636,0.163577,0,0.0589251,0.623294,5.08604,0.708527,0.502449,0.510823,2.0572,0.202884,0.216145,0,0.833274,0.468583,0,-0.00133613,0.236939,0.972226,0.359364,0.0433576,0.0433409,0.00552793,0.00500338,0.452564,0.0421735,8.26147,-1.71859,9.15203,0.656707,0.455196,-8.54682,-0.333333,0.0439617,-0.0861673,0.620863,5.20833,3.5,0,0,1.25,2.70833,6.66667,-5.9231,0.0001,-0.00145102,0.047333,2.1168,0.161368,43150,0.186457,260.9,1.36689
8007,1.64739,0.200123,0.844764,0.437381,0.00401558,0.00107207,0.00401558,0.194243,0.160456,0.529463,0.851178,0.0436147,0.0312608,0.042483,0.221966,0.0446233,0,1.09642,0.0872024,2.40814,0.165771,0,0.0610022,0.618064,5.05553,0.704472,0.496073,0.518986,2.08963,0.202975,0.218659,0,0.799044,0.425889,0,-0.00134359,0.239785,0.971929,0.352925,0.0437103,0.0437731,0.00548386,0.004978,0.453633,0.0424722,8.34249,-1.73725,9.14174,0.657202,0.459418,-8.3799,-0.333333,0.0454002,-0.0845841,0.594187,6.04167,3,0,0,1.125,3.625,7,-5.92464,0.0001,-0.00135993,0.0462604,2.10992,0.159191,43322,0.186434,262.43,1.46135
8008,1.60462,0.199532,0.858357,0.431241,0.00398137,0.00107089,0.00398137,0.198343,0.161227,0.526354,0.865858,0.0429562,0.0317232,0.0419835,0.219659,0.0416453,0,1.09494,0.0892293,2.41381,0.163242,0,0.0572603,0.622103,5.08666,0.708018,0.500354,0.513332,2.06818,0.202195,0.216379,0,0.818591,0.462201,0,-0.00137527,0.231586,0.972471,0.360906,0.0432246,0.0430748,0.00490138,0.00444697,0.451731,0.0419528,8.34715,-1.95872,8.92472,0.662808,0.442122,-8.42503,-0.333333,0.0458578,-0.0871114,0.601755,5.20833,2.33333,0,0,1.08333,2.91667,7.125,-5.92552,0.0001,-0.00131932,0.0455929,2.10632,0.159505,43385,0.186459,262.63,1.26233
8009,1.54827,0.207136,0.890234,0.444232,0.00402798,0.00112972,0.00402798,0.201708,0.169685,0.533188,0.896592,0.0434438,0.0314048,0.0424262,0.224205,0.0413852,0,1.10849,0.0938285,2.40119,0.156456,0,0.0571481,0.616375,5.05546,0.70379,0.494595,0.520092,2.08621,0.209741,0.220952,0,0.840022,0.476635,0,-0.00138288,0.231494,0.971609,0.351832,0.0438047,0.0435958,0.0050671,0.00453575,0.448074,0.04248,8.33374,-2.07461,8.916,0.667032,0.451494,-8.21842,-0.333333,0.0479755,-0.0880632,0.630751,5.45833,2.625,0,0,0.958333,2.91667,6.79167,-5.92276,0.0001,-0.00129012,0.0483799,2.11957,0.157405,43173,0.18651,262.08,1.81718
8010,1.8034,0.199654,0.857514,0.428303,0.00403558,0.00102258,0.00403558,0.197041,0.162708,0.52436,0.863456,0.0437924,0.031485,0.0426007,0.221439,0.0444131,0.00245098,1.08915,0.0899092,2.42914,0.166561,0,0.0607707,0.613746,5.04843,0.703494,0.493568,0.521274,2.09603,0.20332,0.21827,0,0.813763,0.467447,0,-0.00133838,0.239538,0.971322,0.347069,0.0439245,0.0439946,0.00606034,0.00549779,0.453393,0.0426742,8.35096,-1.81192,9.17351,0.66024,0.471271,-8.2941,-0.333333,0.0432266,-0.0852152,0.596866,5.41667,3.25,0,0,0.833333,2.875,5.75,-5.91891,0.0001,-0.00142224,0.0485157,2.08741,0.158844,43763,0.186534,252.09,1.32965
8011,1.82353,0.197596,0.840928,0.432477,0.00403036,0.00107178,0.00403036,0.194788,0.159606,0.527991,0.847443,0.0441034,0.0309264,0.0428469,0.223297,0.0432884,0,1.10048,0.0872504,2.40896,0.167371,0,0.0618793,0.614121,5.04685,0.703857,0.494249,0.51991,2.09061,0.200461,0.220258,0,0.787279,0.42013,0,-0.00136617,0.240352,0.971538,0.348692,0.0439247,0.04422,0.0053743,0.00481908,0.45166,0.0426809,8.3537,-1.53338,9.33288,0.653577,0.466778,-8.44888,-0.333333,0.0455305,-0.0845004,0.590734,5.66667,3.45833,0,0,1.25,3.08333,5.95833,-5.91908,0.0001,-0.00289549,0.0496858,1.9752,0.163153,45971,0.186516,257.74,1.1969
8012,1.59716,0.202591,0.874403,0.440191,0.00393661,0.00110743,0.00393661,0.203585,0.163914,0.523992,0.880141,0.0426201,0.0310784,0.0416418,0.221485,0.0402707,0,1.11174,0.0905256,2.41821,0.157568,0,0.0560492,0.62651,5.11382,0.711802,0.505955,0.507094,2.03572,0.204506,0.217965,0,0.849179,0.444074,0,-0.00139867,0.225442,0.97216,0.36772,0.0428194,0.0426335,0.00530948,0.00479447,0.454994,0.0415672,8.5232,-1.90357,8.96837,0.661077,0.445298,-8.5977,-0.333333,0.047412,-0.0901268,0.61643,4.875,3.125,0,0,0.75,3.25,7.41667,-5.9209,0.0001,-0.0025,0.0494394,2.12199,0.160059,43077,0.186473,267.87,1.60198
8013,1.72726,0.19672,0.81491,0.432181,0.00401433,0.00106231,0.00401433,0.193402,0.154155,0.52921,0.821051,0.0437225,0.029688,0.0425391,0.223066,0.0449585,0,1.10115,0.0832779,2.42753,0.169631,0,0.0613706,0.6125,5.06571,0.704657,0.496301,0.517581,2.08714,0.199103,0.219645,0,0.787831,0.405665,0,-0.00126316,0.240954,0.97189,0.354571,0.0436541,0.0438409,0.00536046,0.00483415,0.451008,0.0424802,8.42428,-1.39583,9.26412,0.653805,0.463616,-8.61659,-0.333333,0.0450787,-0.084376,0.577897,5,3.70833,0,0,1.125,3.83333,6.83333,-5.92074,0.0001,-0.00178987,0.0519612,2.09688,0.157071,43614,0.18647,256.76,1.40639
8014,1.80694,0.206126,0.895828,0.445373,0.00396487,0.00111173,0.00396487,0.201783,0.168682,0.524227,0.902734,0.0435524,0.0310299,0.0423584,0.223185,0.0416754,0,1.11473,0.0937005,2.39122,0.160035,0,0.0590911,0.621156,5.0775,0.708276,0.502409,0.51166,2.05903,0.209032,0.219689,0,0.856197,0.463199,0,-0.00137746,0.2296,0.972163,0.360252,0.0433534,0.0434898,0.00519444,0.00467286,0.450236,0.0421498,8.44089,-1.46468,9.24661,0.653851,0.457544,-8.75954,-0.333333,0.0478121,-0.0888689,0.626431,4.875,3.70833,0,0,1.29167,3.375,6.5,-5.91695,0.0001,-0.00111444,0.0485856,2.08959,0.166047,43581,0.186528,255.47,1.39563
8015,1.82596,0.200249,0.863198,0.438768,0.00400281,0.00109023,0.00400281,0.195961,0.162853,0.528616,0.868697,0.0441818,0.0290425,0.042881,0.22158,0.0431714,0,1.09639,0.0897293,2.394,0.161941,0,0.0610459,0.613739,5.05162,0.703927,0.49768,0.517712,2.08709,0.202883,0.218122,0,0.810589,0.465528,0,-0.00128564,0.236551,0.972216,0.353728,0.0438458,0.0442365,0.00534069,0.00481686,0.449164,0.0426476,8.32041,-1.2153,9.41053,0.650031,0.467052,-8.73611,-0.333333,0.046347,-0.0856099,0.609582,5.33333,4.58333,0,0,1.16667,3.875,6.625,-5.91255,0.0001,-0.00247657,0.0474903,2.15046,0.166835,42421,0.186544,265.3,1.65903
8016,1.83719,0.203926,0.888811,0.441464,0.00391791,0.00110611,0.00391791,0.201149,0.165854,0.520349,0.894079,0.0430561,0.0296445,0.0418737,0.219699,0.0419589,0,1.11095,0.092481,2.39573,0.163439,0,0.059781,0.624499,5.11674,0.711699,0.508302,0.505354,2.03905,0.206042,0.216408,0,0.84889,0.457967,0,-0.00140502,0.229692,0.972357,0.370758,0.0427394,0.0429761,0.00494538,0.00444285,0.450326,0.0415728,8.41217,-1.46553,9.29942,0.649282,0.456415,-8.83723,-0.333333,0.048009,-0.0894171,0.622129,5.375,4.70833,0,0,1.41667,3.625,7.70833,-5.91011,0.0001,-0.000614124,0.0444061,2.14174,0.165715,42602,0.186558,266.49,1.46428
8017,1.84321,0.20316,0.889323,0.434041,0.00398242,0.0010541,0.00398242,0.199713,0.167194,0.519341,0.894566,0.0435846,0.0286473,0.0423722,0.219843,0.044256,0,1.09723,0.0938059,2.37872,0.168665,0,0.0602146,0.618454,5.072,0.706698,0.500252,0.51293,2.06811,0.206084,0.216608,0,0.831402,0.4806,0,-0.00131337,0.232834,0.971873,0.36089,0.0433617,0.0436342,0.00469598,0.00417385,0.448404,0.0421966,8.39624,-1.48725,9.28689,0.652197,0.463046,-8.63226,-0.333333,0.0454395,-0.0877593,0.614275,5.29167,3.91667,0,0,1.5,3.875,7.16667,-5.90832,0.0001,-0.0019736,0.0426142,2.13834,0.156949,42828,0.186601,264.02,1.48283
8018,1.75821,0.203283,0.858297,0.436227,0.00400888,0.00106656,0.00400888,0.194836,0.163059,0.524718,0.866181,0.0434205,0.0307609,0.0422597,0.220971,0.0462057,0.00245098,1.09577,0.089468,2.37994,0.171833,0,0.0612544,0.616613,5.06358,0.70469,0.496943,0.517675,2.08468,0.20635,0.217933,0,0.825431,0.438012,0,-0.00139252,0.241139,0.971568,0.353174,0.0434938,0.043589,0.00555404,0.00499767,0.450111,0.0423189,8.3289,-1.90616,9.12353,0.659663,0.463412,-8.31705,-0.333333,0.0455695,-0.0850389,0.600727,6.20833,3.08333,0,0,1.04167,3.45833,6.66667,-5.90381,0.0001,-0.00180087,0.0430861,2.13577,0.163146,42761,0.186667,254.61,1.49383
8019,1.68829,0.201866,0.858012,0.432504,0.00394094,0.00110088,0.00394094,0.197655,0.163173,0.523483,0.865594,0.0427339,0.0316532,0.0416483,0.218547,0.0453317,0.00245098,1.09472,0.0887312,2.38353,0.165901,0,0.0597146,0.625904,5.09996,0.709982,0.505421,0.508348,2.04434,0.204782,0.215338,0,0.848233,0.412204,0,-0.00145474,0.237471,0.971791,0.361845,0.0429268,0.0428324,0.00534703,0.00482872,0.453383,0.0417282,8.42467,-1.90594,9.10734,0.65775,0.453802,-8.50479,-0.333333,0.0465608,-0.0863497,0.59831,5.41667,3.08333,0,0,1,3.20833,6.70833,-5.89885,0.0001,-0.000730761,0.045985,2.10246,0.165586,43343,0.186689,262.23,1.47863
8020,1.65306,0.200991,0.822799,0.438347,0.00399591,0.00111162,0.00399591,0.195847,0.155527,0.52845,0.827504,0.0431921,0.0316814,0.0421177,0.222906,0.0452048,0,1.10442,0.0842591,2.40952,0.166293,0,0.0594684,0.616506,5.07125,0.706663,0.498557,0.515868,2.07078,0.203261,0.219584,0,0.79002,0.401816,0,-0.0014106,0.238929,0.971566,0.354784,0.043427,0.0433459,0.00529462,0.00472397,0.45206,0.0421746,8.38503,-1.93681,9.07719,0.660151,0.456757,-8.33003,-0.333333,0.0473251,-0.0854784,0.580438,5.41667,3,0,0,0.666667,2.91667,6.04167,-5.89698,0.0001,-0.00275193,0.0503526,2.13455,0.159056,42859,0.186678,260.16,1.38354
8021,1.63658,0.204902,0.863609,0.44268,0.00399528,0.00115085,0.00399528,0.201336,0.163707,0.527611,0.86998,0.0431588,0.0310791,0.0421269,0.223324,0.0418164,0,1.10781,0.0901989,2.41016,0.1594,0,0.0580137,0.619126,5.07719,0.706467,0.498646,0.515127,2.07052,0.207526,0.219982,0,0.805075,0.453416,0,-0.00145887,0.234431,0.971753,0.356323,0.0433852,0.0432466,0.00552879,0.00502852,0.452646,0.0421264,8.40007,-1.98001,8.99452,0.662374,0.453666,-8.31642,-0.333333,0.0487161,-0.0877551,0.605587,5.625,2.79167,0,0,0.875,3.29167,7.20833,-5.89579,0.0001,-0.00280784,0.0495479,2.13909,0.164842,42667,0.186701,259.3,1.4963
8022,1.78652,0.198383,0.845326,0.429168,0.00410359,0.00112138,0.00410359,0.197038,0.16331,0.531385,0.852518,0.0446531,0.0305031,0.0433675,0.226556,0.0454868,0,1.09774,0.0884247,2.38037,0.167026,0,0.0613174,0.604282,4.99431,0.697097,0.485249,0.528658,2.13158,0.201296,0.223484,0,0.793995,0.433785,0,-0.00123117,0.238239,0.970687,0.335841,0.0447038,0.044945,0.00572269,0.00509439,0.450208,0.0434494,8.45811,-1.73481,9.23024,0.660384,0.476128,-8.16236,-0.333333,0.0463457,-0.0840585,0.593922,5.95833,2.95833,0,0,0.958333,3.25,5.91667,-5.89442,0.0001,-0.00131469,0.0505589,2.15232,0.161818,42479,0.186741,251.54,1.42014
8023,1.73647,0.200622,0.854384,0.435389,0.00403435,0.00110269,0.00403435,0.199154,0.163065,0.529064,0.860574,0.0439286,0.0316704,0.0427347,0.22273,0.0438398,0,1.09509,0.0886884,2.3885,0.167503,0,0.0604379,0.614457,5.04281,0.701488,0.493696,0.520613,2.09176,0.203058,0.219451,0,0.807132,0.404907,0,-0.00134026,0.234335,0.9709,0.349362,0.0439063,0.0440446,0.00523288,0.0047244,0.450996,0.0426641,8.58599,-1.76495,9.10363,0.661816,0.465902,-8.40365,-0.333333,0.0462492,-0.0862951,0.603019,5.95833,3.79167,0,0,0.75,3.33333,6.45833,-5.89455,0.0001,-0.00132169,0.0507619,2.11718,0.165055,43073,0.18675,254.39,1.00508
8024,1.74675,0.203222,0.840224,0.445268,0.00403653,0.00112536,0.00403653,0.203163,0.160187,0.53061,0.847804,0.0443428,0.0297039,0.0430722,0.225187,0.0408762,0.00320513,1.10741,0.0875172,2.40058,0.161029,0,0.0595195,0.611433,5.04911,0.703573,0.493415,0.520175,2.09432,0.206125,0.222038,0,0.792533,0.434227,0,-0.00130828,0.227156,0.971465,0.35,0.0441009,0.0444181,0.00500062,0.00444368,0.45109,0.0428722,8.46583,-1.56752,9.32504,0.651123,0.466355,-8.42596,-0.333333,0.0474991,-0.087964,0.593963,5.625,3.45833,0,0,0.916667,4.125,6.25,-5.89524,0.0001,-0.00274888,0.0497278,2.10919,0.159844,43324,0.186753,263.87,1.42867
8025,1.86106,0.199663,0.842026,0.438675,0.00408119,0.00109053,0.00408119,0.198,0.160881,0.524547,0.846838,0.0447874,0.029197,0.0434521,0.224411,0.0435394,0,1.09286,0.0868204,2.40206,0.165437,0,0.0621176,0.604412,5.00211,0.697653,0.487862,0.526377,2.12011,0.201461,0.221178,0,0.789411,0.424801,0,-0.00119355,0.23537,0.970753,0.342446,0.0445303,0.0449536,0.00515143,0.00460742,0.451597,0.0433133,8.65488,-1.46086,9.33045,0.654835,0.47876,-8.43435,-0.333333,0.045678,-0.0850534,0.584098,5.66667,3.95833,0,0,1.125,4.25,5.95833,-5.89581,0.0001,-0.00168573,0.0486758,1.9723,0.14876,46346,0.186721,254.85,1.21936
8026,1.96788,0.199475,0.861692,0.433641,0.00399878,0.00101539,0.00399878,0.198744,0.163465,0.52374,0.867259,0.0443631,0.0295255,0.0429671,0.221679,0.0449948,0,1.0975,0.0896647,2.40228,0.171449,0,0.0630816,0.616892,5.05172,0.703221,0.498156,0.517579,2.08448,0.202251,0.218401,0,0.813707,0.456035,0,-0.00131475,0.234049,0.97025,0.352514,0.0438375,0.0443779,0.00527359,0.00473958,0.455009,0.0426418,8.86362,-1.30308,9.46547,0.649956,0.475862,-8.7372,-0.333333,0.0430383,-0.0864201,0.600352,6.125,4.41667,0,0,1.16667,3.875,6.25,-5.89592,0.0001,-0.00183298,0.0465833,1.96829,0.146208,46490,0.186705,259.49,1.22691
8027,2.0277,0.201669,0.862432,0.43973,0.00396313,0.00111682,0.00396313,0.198765,0.163597,0.531962,0.869745,0.0442231,0.0284466,0.042763,0.220502,0.0441917,0,1.10042,0.08903,2.38717,0.162321,0,0.0625814,0.619429,5.07004,0.707307,0.502757,0.511552,2.06385,0.204086,0.217131,0,0.818786,0.445648,0,-0.00129082,0.236008,0.971528,0.359868,0.0434669,0.0442046,0.00532962,0.00478987,0.454106,0.0423984,8.66897,-0.940392,9.66988,0.638215,0.474986,-8.98813,-0.333333,0.0474771,-0.0866975,0.615489,4.70833,4.875,0,0,1.375,3.875,5.45833,-5.89373,0.0001,-0.00213843,0.0511044,1.82853,0.146772,49766,0.18675,258.4,1.3959
8028,2.03103,0.202504,0.876957,0.439902,0.00395483,0.00111465,0.00395483,0.201776,0.16426,0.523653,0.883035,0.0441302,0.0279307,0.0426792,0.219916,0.0430889,0,1.10152,0.0913171,2.38852,0.159767,0,0.0615483,0.620317,5.08415,0.708477,0.503683,0.510341,2.04811,0.204925,0.216548,0,0.819693,0.478307,0,-0.00127091,0.231051,0.971874,0.36181,0.0433968,0.0440522,0.00552196,0.00499432,0.455403,0.0423208,8.60242,-0.871939,9.67876,0.63776,0.472794,-9.03508,-0.333333,0.0477358,-0.089029,0.615628,5.45833,5.79167,0,0,1.79167,4.33333,6.08333,-5.88987,0.0001,-0.000460062,0.0464242,1.97649,0.144369,46350,0.186799,254,1.36054
8029,2.08625,0.201598,0.85159,0.43064,0.00402149,0.00103301,0.00402149,0.199954,0.163205,0.529746,0.858698,0.0452178,0.0269634,0.0435787,0.22216,0.0448775,0,1.09481,0.0913398,2.37837,0.167175,0,0.0651537,0.609917,5.02196,0.700758,0.495303,0.520016,2.0912,0.203987,0.218795,0,0.789416,0.455427,0,-0.00116684,0.237079,0.971525,0.350322,0.0441559,0.0452275,0.00526707,0.00476524,0.454599,0.0431138,8.53426,-0.540856,9.95801,0.630902,0.493691,-9.00101,-0.333333,0.0438041,-0.0862716,0.599412,6.16667,7.08333,0,0,1.54167,5.25,5.875,-5.88663,0.0001,0.000112053,0.0435191,1.98733,0.1435,46134,0.186832,257.31,1.20457
8030,2.05344,0.19799,0.850508,0.421894,0.00400462,0.00103484,0.00400462,0.195165,0.162148,0.526435,0.857542,0.044475,0.0273379,0.0429896,0.218798,0.046063,0,1.08243,0.0882282,2.3984,0.166047,0,0.0638675,0.612741,5.04563,0.703123,0.497467,0.516884,2.0794,0.200419,0.215355,0,0.818843,0.433498,0,-0.00124487,0.241029,0.971482,0.354403,0.0436879,0.0444431,0.00573109,0.00512684,0.456423,0.0426686,8.67867,-0.739983,9.77616,0.634076,0.482771,-8.9823,-0.333333,0.0438429,-0.0848618,0.594482,5,5.08333,0,0,1.25,4.04167,5.33333,-5.88428,0.0001,-0.00138211,0.0477756,1.97534,0.150254,46247,0.186839,261.09,1.31505
8031,1.98926,0.19962,0.838209,0.434345,0.00405354,0.00113111,0.00405354,0.197857,0.160818,0.530429,0.843985,0.0449753,0.028061,0.0434837,0.224833,0.0438484,0,1.09864,0.0870917,2.40208,0.16509,0,0.0636245,0.609808,5.02544,0.700066,0.49128,0.52254,2.10721,0.20222,0.221449,0,0.805987,0.437767,0,-0.0012362,0.237148,0.97143,0.346025,0.0443439,0.0450735,0.00571609,0.00514106,0.455701,0.0432596,8.52486,-1.03799,9.6242,0.642154,0.484137,-8.61315,-0.333333,0.0475087,-0.0851439,0.590566,5.625,4.33333,0,0,0.916667,3.91667,4.95833,-5.88302,0.0001,-0.0016929,0.0476958,1.97359,0.148842,46316,0.186877,253.86,1.36464
8032,2.14298,0.199399,0.836124,0.425633,0.00407479,0.00103937,0.00407479,0.194568,0.160033,0.524416,0.844659,0.0454315,0.0271621,0.043823,0.223303,0.0452315,0,1.09092,0.0887402,2.38556,0.171691,0,0.0660721,0.604159,5.00071,0.698353,0.488759,0.52323,2.11669,0.202345,0.220147,0,0.785735,0.449104,0,-0.00121507,0.240798,0.970576,0.343704,0.0444889,0.0454604,0.00498829,0.00440144,0.452469,0.0433594,8.60955,-0.768523,9.75895,0.642099,0.496248,-8.75451,-0.333333,0.0441311,-0.0838691,0.581317,5.25,5.83333,0,0,1.375,4.5,5.125,-5.87832,0.0001,-0.00197691,0.0525724,1.96295,0.15491,46416,0.186935,256.79,1.21757
8033,2.06074,0.19942,0.794009,0.429733,0.00410473,0.00108195,0.00410473,0.197961,0.15456,0.533252,0.799973,0.0459681,0.0270087,0.0442828,0.22574,0.0445846,0,1.09197,0.0821179,2.40376,0.166219,0,0.0660928,0.601539,4.98202,0.695668,0.484856,0.530831,2.13537,0.202181,0.222481,0,0.791335,0.351938,0,-0.00107823,0.239981,0.970968,0.336363,0.0450555,0.0461151,0.00567242,0.00509309,0.452404,0.0439774,8.43635,-0.632911,9.94834,0.634729,0.504828,-8.6979,-0.333333,0.0450137,-0.0841115,0.558657,5.75,6.04167,0,0,1.66667,4.41667,4.70833,-5.87493,0.0001,-0.00209693,0.0470411,1.97852,0.151371,46154,0.186891,247.87,0.931847
8034,2.00024,0.199149,0.821165,0.437227,0.00403799,0.00111935,0.00403799,0.198548,0.156192,0.528472,0.827394,0.0449919,0.0275999,0.0435054,0.223784,0.0425671,0,1.09936,0.0855699,2.40179,0.16346,0,0.0629959,0.609677,5.02327,0.700437,0.493257,0.520722,2.10122,0.201418,0.220534,0,0.771349,0.40199,0,-0.00114838,0.231126,0.97128,0.349478,0.0443459,0.0451212,0.00531418,0.00477284,0.455332,0.0431899,8.60748,-0.984998,9.59944,0.64375,0.481573,-8.72989,-0.333333,0.0472341,-0.0860561,0.576088,5.75,5.16667,0,0,1.25,4.375,6.04167,-5.87812,0.0001,-0.00232109,0.0460192,1.99198,0.147874,45939,0.186877,257.8,1.3019
8035,1.86376,0.20157,0.846536,0.438105,0.00399132,0.00110712,0.00399132,0.201886,0.16045,0.523111,0.852339,0.0439578,0.0288742,0.0426609,0.222399,0.0420384,0,1.10493,0.0877283,2.43205,0.161591,0,0.0601513,0.61653,5.06531,0.70657,0.49915,0.512296,2.05749,0.20376,0.219006,0,0.829947,0.411328,0,-0.00131415,0.230944,0.97152,0.358494,0.043547,0.0439688,0.00559137,0.00505872,0.457307,0.0424197,8.66698,-1.32194,9.36416,0.648922,0.467186,-8.72072,-0.333333,0.0471143,-0.0882086,0.589141,5.375,4.16667,0,0,1.125,4.125,6.5,-5.87894,0.0001,-0.00140417,0.0494656,2.01454,0.148477,45447,0.186914,261.7,1.43637
8036,1.74255,0.201553,0.864375,0.439947,0.00401878,0.00113047,0.00401878,0.197912,0.16377,0.531374,0.870411,0.0440139,0.0293865,0.0427438,0.222624,0.0443699,0,1.09875,0.089936,2.4224,0.162883,0,0.0611316,0.614654,5.0497,0.704118,0.495665,0.517267,2.07755,0.204378,0.21937,0,0.807971,0.442166,0,-0.00134624,0.237788,0.971788,0.353974,0.0436879,0.0441044,0.00552614,0.0049943,0.456826,0.0425425,8.48394,-1.46299,9.27432,0.652727,0.467331,-8.52653,-0.333333,0.0479139,-0.0861262,0.613613,5.66667,3.83333,0,0,0.958333,3.58333,6.5,-5.87581,0.0001,-4.20883e-05,0.0471413,2.00277,0.161077,45430,0.186954,258.16,1.5216
8037,1.80454,0.205501,0.864263,0.445115,0.004004,0.00114276,0.004004,0.201194,0.164129,0.527782,0.869565,0.0439646,0.0283958,0.0426895,0.222958,0.0421047,0,1.10324,0.0906951,2.40517,0.156094,0,0.0597533,0.614854,5.06493,0.704824,0.497517,0.515722,2.07377,0.207772,0.219446,0,0.817414,0.429935,0,-0.00125315,0.23508,0.972369,0.357088,0.0436515,0.0440515,0.00580293,0.00527656,0.457264,0.0425236,8.53169,-1.24831,9.33451,0.648484,0.463624,-8.72282,-0.333333,0.0487693,-0.087689,0.606166,5,4.29167,0,0,0.875,3.75,7,-5.87451,0.0001,-0.00247525,0.0438348,1.96491,0.151942,46438,0.186936,257.75,1.48886
8038,1.93602,0.20381,0.83578,0.436867,0.00404693,0.00116272,0.00404693,0.201474,0.160513,0.522291,0.841803,0.0445489,0.0303471,0.0431208,0.225505,0.0438803,0,1.10581,0.0880764,2.41028,0.164329,0,0.0632943,0.610864,5.03174,0.701405,0.49211,0.519177,2.09339,0.206907,0.222419,0,0.796197,0.40289,0,-0.00129565,0.238044,0.970873,0.345228,0.0441481,0.0447316,0.00559178,0.00503422,0.453924,0.0429686,8.44783,-1.54966,9.39511,0.652558,0.484466,-8.38397,-0.333333,0.0486768,-0.0866019,0.580296,6.625,4.66667,0,0,1.125,4.625,5.45833,-5.87576,0.0001,-0.00139549,0.0462475,1.96922,0.147341,46445,0.186944,256.59,1.08596
8039,1.95307,0.205261,0.863467,0.441922,0.00400736,0.00111077,0.00400736,0.201019,0.165156,0.521541,0.869623,0.0442634,0.0297184,0.0428745,0.22295,0.0431323,0,1.10078,0.0904727,2.44768,0.163767,0,0.062481,0.615668,5.05881,0.704997,0.497076,0.514655,2.07703,0.208211,0.21974,0,0.822593,0.42718,0,-0.00128057,0.234333,0.971701,0.353641,0.0437914,0.0443733,0.00506533,0.00453211,0.454708,0.0426515,8.44545,-1.3055,9.46471,0.646508,0.477495,-8.61634,-0.333333,0.0469446,-0.0867527,0.595702,5.33333,4.20833,0,0,0.916667,4.20833,5.58333,-5.87519,0.0001,-0.00144053,0.0457963,1.96085,0.154521,46471,0.186961,258.06,1.24095
