step,Episode_Metrics/bridge/balance_debt,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/entry_speed,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/handoff,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/handoff,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
8597,0.817187,0.48577,0.995296,0.524909,0.00868523,0.00484846,0.00868523,0.43452,0.381012,0.565316,1.00215,0.0152782,0.0710631,0.0117315,0.202769,0.0342616,0.00138889,0.491224,0.217141,3.03187,0.119199,0.51361,0.0504964,0.907512,7.01498,0.986407,1,0.000456256,0.00854085,0.491696,0.207423,0,0.905659,0.590272,0,-0.005476,0.11633,0.964887,0.869954,0.0100532,0.0132097,0.000395929,-0.000153019,0.513647,0.00806729,9.48245,-3.47543,15.1631,0.350148,0.455826,-15.8917,-0.588235,0.168206,-0.163623,2.30515,5.83333,7.16667,0,0,0.958333,4.875,16.9583,-5.28058,0.0001,0.0058895,0.156051,1.86048,0.126164,49482,0.196098,138.14,5.84565
8598,0.87215,0.481745,1.0041,0.523882,0.00847752,0.00462284,0.00847752,0.430847,0.37935,0.563943,1.01239,0.0155207,0.0686372,0.0119122,0.198779,0.0359438,0.00326923,0.493175,0.219,3.04575,0.120155,0.513456,0.0519016,0.908586,7.00394,0.985836,1,0.000416546,0.00938238,0.488422,0.203198,0,0.921214,0.597635,0,-0.00543733,0.116857,0.965997,0.871515,0.0100425,0.0133797,0.000312822,-0.000195385,0.513822,0.00819489,9.39006,-2.87621,15.4164,0.339388,0.458546,-16.1953,-0.588235,0.16657,-0.164857,2.32236,5.5,8.08333,0,0,1.25,5.20833,16.7917,-5.27957,0.0001,0.00289855,0.161534,1.63463,0.122551,55943,0.196103,142.8,6.05633
8599,0.892182,0.493896,0.990188,0.523882,0.00880556,0.00487529,0.00880556,0.439583,0.384966,0.566325,0.997328,0.0159867,0.069342,0.0121741,0.206542,0.0350941,0,0.49463,0.217968,3.05621,0.122398,0.514565,0.0534268,0.903665,6.98639,0.985092,1,0.00041397,0.00880339,0.499358,0.211473,0,0.914036,0.589206,0,-0.00543631,0.116395,0.964143,0.865912,0.0103984,0.0140254,0.000441495,-0.000108472,0.51365,0.00845147,9.3506,-3.1707,15.602,0.339309,0.479436,-15.921,-0.588235,0.166453,-0.163449,2.28836,5.95833,7.875,0,0,1.125,5.41667,15.0833,-5.27828,0.0001,0.00086035,0.165863,1.97746,0.147789,46255,0.196102,126.88,5.71193
8600,0.688663,0.480947,0.987017,0.524231,0.00843419,0.00470907,0.00843419,0.428648,0.369867,0.565606,0.994024,0.0140396,0.0709781,0.0109362,0.200791,0.0340045,0.00322421,0.497095,0.209856,3.05698,0.117274,0.5173,0.0469268,0.912644,7.02884,0.986988,1,0.000372073,0.00877453,0.48624,0.204688,0,0.925961,0.56691,0,-0.0055744,0.11673,0.96521,0.87793,0.00942841,0.0120512,0.000546242,1.9105e-05,0.515124,0.00746477,9.71414,-4.12313,14.6462,0.359707,0.424929,-15.5342,-0.588235,0.16764,-0.165256,2.28622,5.75,6.33333,0,0,0.916667,3.58333,17.5417,-5.28077,0.0001,0.00107511,0.16207,1.99009,0.148509,45966,0.196086,141.8,6.24445
8601,0.645417,0.482343,1.01258,0.523808,0.00840672,0.00469467,0.00840672,0.428834,0.381344,0.566877,1.0206,0.0137041,0.0713949,0.0106741,0.198466,0.0335869,0.00352012,0.493239,0.218723,3.09499,0.116208,0.513827,0.0456462,0.914971,7.04593,0.989263,1,0.000268903,0.00706455,0.488945,0.202576,0,0.928486,0.622453,0,-0.00557534,0.117559,0.966199,0.879209,0.00924354,0.0117576,0.000340239,-0.000156558,0.513187,0.00727722,9.56837,-4.28411,14.4444,0.363855,0.41358,-15.4991,-0.588235,0.168024,-0.164812,2.34973,5,5.29167,0,0,0.625,4.5,17.5,-5.28123,0.0001,0.00016135,0.16594,1.7842,0.144215,50976,0.196095,143.05,6.10536
8602,0.655831,0.490409,1.00402,0.52325,0.00862571,0.00478459,0.00862571,0.436702,0.383022,0.568645,1.0111,0.0139755,0.0750999,0.01081,0.205378,0.0326826,0.00308642,0.498768,0.221095,3.08906,0.114693,0.517426,0.0465223,0.909502,7.02321,0.987956,1,0.00028631,0.00599963,0.496867,0.209495,0,0.919178,0.617039,0,-0.00568157,0.118059,0.963094,0.869555,0.00974963,0.012202,0.000790418,0.000189299,0.516929,0.00756448,9.95255,-4.91377,14.4265,0.374017,0.438795,-15.0758,-0.588235,0.16612,-0.165039,2.32799,6.95833,5.5,0,0,0.708333,4.08333,16.9583,-5.27989,0.0001,0.00114381,0.160465,1.93981,0.154109,46947,0.196096,133.26,5.07454
8603,0.642778,0.486056,1.01423,0.525899,0.00842435,0.00471784,0.00842435,0.431388,0.380996,0.569258,1.02042,0.0135447,0.0758097,0.0105603,0.200265,0.0325953,0.0014881,0.497635,0.219414,3.09882,0.11388,0.514607,0.0446018,0.914677,7.03635,0.988605,1,0.000216017,0.00427967,0.492669,0.204351,0,0.931975,0.599894,0,-0.0057023,0.116829,0.9638,0.873539,0.00948599,0.0116955,0.000686083,0.000134356,0.516872,0.00731481,10.1105,-4.99025,14.191,0.37776,0.417766,-15.0981,-0.588235,0.169157,-0.166467,2.35401,7.16667,5.20833,0,0,0.541667,4,18,-5.27996,0.0001,-0.000692842,0.164146,2.00456,0.158959,45437,0.196108,138.18,5.89305
8604,0.721379,0.48697,1.00667,0.526903,0.00847501,0.00467471,0.00847501,0.434145,0.380623,0.568435,1.01447,0.0142539,0.0752033,0.0110467,0.201434,0.0335445,0.00327932,0.498077,0.220572,3.09324,0.114145,0.516372,0.0473017,0.911386,7.03095,0.98755,1,0.000373702,0.00754562,0.493668,0.205415,0,0.926935,0.605831,0,-0.00562355,0.116443,0.96438,0.870066,0.00984434,0.0123223,0.000533674,-2.1652e-05,0.516299,0.00771774,9.97299,-4.26587,14.5496,0.368832,0.433785,-15.5126,-0.588235,0.169201,-0.166201,2.33369,6.08333,5.91667,0,0,0.958333,4.04167,18.0417,-5.27984,0.0001,0.000995776,0.160924,2.01131,0.153034,45419,0.196104,135.69,5.59205
8605,0.628334,0.48083,0.989662,0.521194,0.00852257,0.00467185,0.00852257,0.426095,0.371355,0.567769,0.996758,0.013728,0.0764583,0.0107249,0.200944,0.0331796,0,0.492571,0.210949,3.08335,0.112487,0.515087,0.0454977,0.912445,7.03354,0.987443,1,0.000189712,0.00294823,0.486676,0.204794,0,0.915116,0.567779,0,-0.00566378,0.118458,0.964281,0.872377,0.00966388,0.0117898,0.000593938,3.26653e-05,0.516228,0.00751029,10.0361,-4.58191,14.3149,0.374074,0.420874,-15.3566,-0.588235,0.16393,-0.163703,2.30467,6.54167,5.20833,0,0,0.416667,3.79167,18.1667,-5.27819,0.0001,0.00248193,0.164022,1.82902,0.133774,50083,0.196123,143.07,5.9923
8606,0.652233,0.483366,1.0125,0.525529,0.00839616,0.00466604,0.00839616,0.431206,0.377997,0.567011,1.02019,0.0138941,0.0748606,0.0108529,0.198687,0.0343381,0.00115741,0.497222,0.220107,3.0438,0.113136,0.515936,0.0463682,0.915029,7.03566,0.988057,1,0.000210243,0.00418658,0.489934,0.202128,0,0.926441,0.604191,0,-0.0056212,0.117184,0.96516,0.8749,0.0095717,0.0118397,0.000525044,9.14371e-06,0.516595,0.00750819,10.142,-4.11491,14.4627,0.366029,0.413491,-15.6076,-0.588235,0.168752,-0.166841,2.35111,5.08333,5.125,0,0,0.458333,4.16667,17.2083,-5.27645,0.0001,-0.000527861,0.157561,1.8733,0.162917,48277,0.196079,140.01,6.18282
8607,0.715291,0.492078,1.00928,0.525193,0.00871627,0.00491627,0.00871627,0.437693,0.390195,0.568697,1.01577,0.0149075,0.0765812,0.0114963,0.2057,0.0335153,0,0.494149,0.222136,2.99085,0.114431,0.514313,0.0497308,0.909587,7.0162,0.985683,1,0.000287616,0.00713324,0.498065,0.209565,0,0.920431,0.617328,0,-0.00559169,0.117325,0.963109,0.864937,0.0103055,0.0129028,0.000639091,2.307e-05,0.514867,0.00808156,10.0724,-4.06347,14.8351,0.364672,0.445311,-15.5829,-0.588235,0.168678,-0.163676,2.34098,6.83333,5.66667,0,0,0.625,4.45833,17.1667,-5.27723,0.0001,-0.00124073,0.164748,1.98915,0.159689,45747,0.19605,133.23,5.94688
8608,0.585369,0.50227,1.0078,0.525143,0.00865457,0.00490951,0.00865457,0.442131,0.391371,0.571899,1.01305,0.0134856,0.0808262,0.0104823,0.207908,0.0313631,0.00211819,0.501958,0.225089,3.04654,0.11158,0.517531,0.0445954,0.912473,7.03349,0.988142,1,0.000297137,0.00495158,0.508623,0.212326,0,0.922824,0.595504,0,-0.00577937,0.119216,0.961681,0.863466,0.00994338,0.0117734,0.000726854,0.000122018,0.515918,0.00758067,10.3279,-5.66315,14.0368,0.38917,0.428863,-14.6917,-0.588235,0.168855,-0.165617,2.33857,8.66667,4.45833,0,0,0.791667,3.83333,17.5,-5.27724,0.0001,0.000665416,0.165394,2.00878,0.157214,45385,0.196038,135.18,5.8223
8609,0.635424,0.501234,0.984525,0.522245,0.00894833,0.00494762,0.00894833,0.441796,0.388638,0.574278,0.991593,0.0143613,0.0824483,0.0109993,0.210714,0.0312392,0.00228353,0.494075,0.218085,3.15105,0.112734,0.51268,0.0472005,0.905792,7.00664,0.986642,1,0.000101187,0.00175909,0.508507,0.215454,0,0.913539,0.574978,0,-0.00576163,0.120551,0.960098,0.85411,0.0105429,0.0127849,0.000975882,0.000291103,0.518098,0.00807426,10.3202,-5.64557,14.343,0.387011,0.459745,-14.6248,-0.588235,0.165308,-0.161949,2.29269,8.95833,5,0,0,0.291667,4.75,17.875,-5.27628,0.0001,0.00034811,0.174383,1.87824,0.134491,48841,0.196044,133.4,5.52295
8610,0.51757,0.471939,1.01843,0.525192,0.00820848,0.0045118,0.00820848,0.422695,0.370565,0.567142,1.02532,0.0127034,0.0788014,0.0100839,0.194976,0.0327715,0.00249256,0.497272,0.214765,3.03222,0.108269,0.514723,0.0419223,0.918767,7.05367,0.989281,1,0.000153171,0.0026209,0.478545,0.198151,0,0.931048,0.602605,0,-0.0057262,0.117352,0.964022,0.878644,0.00922021,0.0106743,0.000502004,-9.52433e-06,0.516443,0.00698383,10.6362,-4.93873,13.7746,0.385237,0.38126,-15.2401,-0.588235,0.167928,-0.167313,2.36872,6.5,3.83333,0,0,0.291667,3.625,19.4167,-5.27594,0.0001,0.00195957,0.168524,1.74239,0.134812,52367,0.19605,142.76,6.09153
8611,0.599683,0.487819,1.0018,0.524334,0.00857604,0.00478925,0.00857604,0.4343,0.381787,0.569412,1.01044,0.0139383,0.0789971,0.0108837,0.202738,0.0325094,0,0.496225,0.219057,3.05862,0.109993,0.515429,0.0461617,0.914821,7.03201,0.9876,1,0.000288119,0.00576968,0.494938,0.206499,0,0.919043,0.592124,0,-0.00568778,0.116044,0.962312,0.868412,0.00996527,0.0119644,0.000537065,-1.48398e-05,0.516289,0.00765878,10.6226,-4.61465,14.3015,0.37844,0.419817,-15.331,-0.588235,0.167337,-0.165401,2.32841,7.25,5.16667,0,0,0.583333,4,17.6667,-5.27691,0.0001,-0.00130824,0.168693,1.7649,0.131284,51843,0.19599,133.18,5.80373
8612,0.666548,0.485522,1.00375,0.527089,0.00850057,0.00482506,0.00850057,0.433006,0.378137,0.567151,1.01111,0.0140154,0.0776505,0.0109464,0.202424,0.0332315,0,0.497579,0.216108,3.04815,0.110704,0.517651,0.0464189,0.9142,7.03553,0.986982,1,0.000362194,0.00556759,0.491529,0.206031,0,0.923605,0.610417,0,-0.00564494,0.116856,0.963317,0.869604,0.00994514,0.0119959,0.000449399,-0.000114379,0.51514,0.00772945,10.489,-4.30776,14.391,0.373665,0.418489,-15.5239,-0.588235,0.170606,-0.165674,2.33097,5.95833,4.79167,0,0,0.791667,3.79167,17.4583,-5.27709,0.0001,0.0020625,0.159315,1.73187,0.147713,52300,0.196008,132.88,5.75497
8613,0.752345,0.502428,0.982304,0.526255,0.00905648,0.00502887,0.00905648,0.445906,0.388588,0.57405,0.988869,0.0154124,0.0777607,0.0117576,0.211221,0.0325903,0.00337302,0.492063,0.218638,3.07276,0.114621,0.513052,0.0512644,0.904939,7.00151,0.985351,1,0.000286023,0.00608016,0.508453,0.215563,0,0.905591,0.551551,0,-0.00560452,0.117334,0.961559,0.855641,0.0107454,0.0135503,0.000741673,8.58665e-05,0.515221,0.00843832,10.2613,-4.21525,15.0079,0.364489,0.469155,-15.4265,-0.588235,0.168605,-0.1623,2.28986,6.75,5.83333,0,0,0.625,4.625,15.9583,-5.27501,0.0001,0.00120623,0.15343,2.00432,0.14981,45635,0.196033,132.25,5.59678
8614,0.669713,0.48493,1.02154,0.525121,0.00832027,0.00464873,0.00832027,0.433246,0.386171,0.570148,1.03023,0.0134323,0.0784832,0.0105392,0.198852,0.0322777,0.00570624,0.498377,0.224652,3.07199,0.111516,0.516317,0.0444235,0.917998,7.04457,0.989147,1,0.000221498,0.00427595,0.493276,0.202566,0,0.942533,0.596408,0,-0.00570059,0.116467,0.962837,0.870953,0.00967089,0.011502,0.000589063,3.23106e-05,0.517165,0.00745964,10.5582,-4.8052,14.1425,0.379838,0.411062,-15.2237,-0.588235,0.168162,-0.167397,2.37722,7.04167,5.33333,0,0,0.583333,3.41667,17.75,-5.27423,0.0001,-0.00027239,0.1558,2.02523,0.162451,44935,0.196059,145.13,5.96524
8615,0.585014,0.48777,0.99677,0.524934,0.00862223,0.00483211,0.00862223,0.435104,0.377791,0.570244,1.00276,0.0137385,0.0775013,0.0107142,0.204084,0.032422,0.00154321,0.496918,0.216694,3.08686,0.112552,0.514635,0.0451362,0.912641,7.03157,0.987796,1,0.000364438,0.00498634,0.493497,0.207971,0,0.910401,0.575653,0,-0.00567032,0.11582,0.96304,0.869899,0.00977275,0.0117971,0.000565376,1.66293e-06,0.515282,0.00754516,10.4829,-4.69036,14.2868,0.375625,0.420606,-15.2761,-0.588235,0.168016,-0.165505,2.32271,6.20833,4.875,0,0,0.833333,4.41667,19.3333,-5.27289,0.0001,-0.000131393,0.156814,2.02713,0.161198,44921,0.196102,141.57,6.01025
8616,0.651824,0.474974,1.00679,0.524353,0.008241,0.00463766,0.008241,0.425312,0.3679,0.56641,1.01429,0.013729,0.0752341,0.0107891,0.195233,0.0340341,0,0.496427,0.212073,3.1048,0.113266,0.51507,0.0455841,0.918142,7.04422,0.987409,1,0.000361318,0.00633372,0.480894,0.198574,0,0.91822,0.593571,0,-0.00562102,0.115189,0.965026,0.877644,0.00950644,0.0115918,0.000347246,-0.000147582,0.514466,0.00742171,10.4076,-3.85188,14.3965,0.366126,0.402974,-15.7986,-0.588235,0.168115,-0.167273,2.3402,5.5,5.58333,0,0,0.958333,3.95833,18.9167,-5.26998,0.0001,0.000194833,0.168512,2.00821,0.156607,45409,0.196168,145.18,5.75986
8617,0.709322,0.490016,1.00581,0.523269,0.00864668,0.00483109,0.00864668,0.436706,0.38372,0.568753,1.01252,0.0148133,0.0742326,0.0114542,0.203842,0.0343208,0.00143678,0.495437,0.219503,3.08662,0.116445,0.515763,0.0493775,0.911749,7.01968,0.986614,1,0.000381493,0.00913356,0.495371,0.207743,0,0.917277,0.611027,0,-0.00554472,0.116469,0.964057,0.869642,0.010004,0.0127295,0.000551693,-9.11779e-06,0.515709,0.00793201,10.2918,-3.5306,15.0075,0.350778,0.437782,-15.863,-0.588235,0.166763,-0.165166,2.33502,5.04167,5.83333,0,0,0.916667,4.79167,17.25,-5.26734,0.0001,-0.000112395,0.171243,2.0018,0.16529,45362,0.196202,139.06,5.82253
8618,0.77727,0.488858,0.998758,0.523174,0.00867647,0.0047133,0.00867647,0.436671,0.381516,0.567594,1.00699,0.0156483,0.0719417,0.0120439,0.203362,0.0356438,0.00324074,0.494174,0.218766,3.03395,0.116938,0.512998,0.0525267,0.909341,7.00634,0.984899,1,0.000331949,0.00615019,0.494444,0.207376,0,0.912022,0.590379,0,-0.00544365,0.11572,0.964038,0.868019,0.0103323,0.0134352,0.000367742,-0.00018551,0.512657,0.00831582,10.1887,-2.77991,15.4676,0.338589,0.454267,-16.2535,-0.588235,0.164532,-0.164564,2.3213,5.25,7.08333,0,0,0.875,4.79167,16.8333,-5.26616,0.0001,8.17283e-06,0.166066,2.00633,0.161831,45339,0.196243,132.64,5.51865
8619,0.787431,0.485698,1.0158,0.522965,0.00843594,0.00463532,0.00843594,0.431692,0.383925,0.56672,1.02361,0.0152117,0.0704355,0.0117335,0.200951,0.0358836,0.00407986,0.497847,0.221437,3.02123,0.119488,0.516116,0.0510919,0.910543,7.01064,0.985626,1,0.000442715,0.00891644,0.491526,0.205007,0,0.937142,0.610223,0,-0.00544697,0.117689,0.965136,0.872612,0.00997043,0.0130494,0.000246944,-0.000296491,0.511174,0.00803731,9.90338,-2.92483,15.2998,0.340053,0.441722,-16.1443,-0.588235,0.165838,-0.165532,2.36167,5.29167,7,0,0,1.16667,4.54167,16.625,-5.26288,0.0001,-7.36896e-05,0.157144,2.00075,0.159853,45498,0.196317,140.8,6.06931
8620,0.800417,0.487782,0.994246,0.524383,0.00850205,0.00487477,0.00850205,0.433938,0.379984,0.568874,1.00174,0.0152813,0.0691461,0.0117822,0.200924,0.0355851,0.00112613,0.493483,0.216252,2.99395,0.12147,0.51217,0.051556,0.911946,7.01156,0.985722,1,0.00055702,0.0123226,0.494479,0.205198,0,0.927634,0.55877,0,-0.00545777,0.1165,0.96471,0.872537,0.0099849,0.01317,0.000421185,-0.00012657,0.51394,0.0081187,9.93016,-2.92104,15.4302,0.334082,0.446507,-16.064,-0.588235,0.168896,-0.164331,2.31629,5.45833,6.91667,0,0,1.33333,4.91667,16.875,-5.25783,0.0001,-0.000536437,0.157587,2.01395,0.159223,45235,0.196373,142.51,6.13255
8621,0.730075,0.482731,1.02183,0.521402,0.00840654,0.00464712,0.00840654,0.428726,0.380939,0.567726,1.02996,0.0144079,0.0711886,0.0111986,0.19942,0.0354352,0.00134409,0.496699,0.221347,3.0029,0.119764,0.514452,0.0481985,0.91424,7.02321,0.987259,1,0.000408787,0.00717524,0.489044,0.203584,0,0.924571,0.630718,0,-0.00555503,0.118202,0.965571,0.876775,0.00955011,0.0123044,0.000475396,-4.33759e-05,0.516598,0.00766743,10.0251,-3.40456,14.9755,0.34333,0.421423,-15.8468,-0.588235,0.165155,-0.165328,2.37758,5.16667,5.54167,0,0,1.08333,4.25,17.25,-5.25356,0.0001,0.00138709,0.157962,2.00933,0.15598,45399,0.196426,144.69,5.95576
8622,0.68972,0.476522,1.01063,0.524893,0.00824252,0.00448356,0.00824252,0.424287,0.372538,0.566104,1.01733,0.0140214,0.0677911,0.010979,0.195758,0.0356815,0,0.495605,0.216534,2.99958,0.118956,0.515373,0.0468712,0.915903,7.03833,0.988002,1,0.000562872,0.0122361,0.481382,0.199486,0,0.92306,0.583481,0,-0.0054884,0.116157,0.966636,0.886306,0.00906353,0.0117976,0.000315322,-0.00019562,0.513483,0.00728776,10.0402,-3.05281,14.9518,0.337766,0.404527,-16.0891,-0.588235,0.167393,-0.166307,2.35667,4.41667,6.375,0,0,1.375,4.08333,18.875,-5.25072,0.0001,0.000755578,0.170317,2.01018,0.156887,45362,0.196452,141.41,5.99535
8623,0.740632,0.483007,1.0279,0.527725,0.00826844,0.0047317,0.00826844,0.429004,0.381015,0.566028,1.03549,0.0140763,0.0708566,0.0109667,0.198389,0.0351767,0.0014881,0.501149,0.223911,3.0379,0.119294,0.517472,0.0468921,0.915551,7.03379,0.987651,1,0.000424215,0.00886342,0.488966,0.202496,0,0.929818,0.619218,0,-0.00553081,0.117375,0.965435,0.879694,0.00934789,0.0120148,0.000453795,-8.39077e-05,0.514642,0.00746531,9.98339,-3.61489,14.8383,0.34727,0.417156,-15.7498,-0.588235,0.172398,-0.16734,2.38761,5.04167,6.5,0,0,1.20833,4.66667,17.8333,-5.24907,0.0001,-0.00121431,0.165345,2.03306,0.156086,44905,0.196495,134.83,5.84571
8624,0.817,0.488982,1.01173,0.526375,0.0086915,0.00492556,0.0086915,0.435718,0.387577,0.569591,1.01814,0.0153604,0.0697477,0.0117907,0.204794,0.0354072,0.00472756,0.496366,0.221052,3.00479,0.122343,0.514123,0.0515913,0.908778,7.00759,0.986423,1,0.000506736,0.0116896,0.494969,0.209503,0,0.917396,0.601112,0,-0.00544765,0.116447,0.964548,0.871231,0.00999512,0.0132985,0.000514789,-4.5987e-05,0.514959,0.00809471,9.91575,-3.02043,15.4869,0.33309,0.452332,-16.0013,-0.588235,0.169869,-0.16432,2.35572,5.58333,7,0,0,1.25,4.91667,16.7083,-5.24635,0.0001,-0.000403333,0.159153,2.03673,0.156157,44828,0.196504,135.31,6.2721
8625,0.781457,0.486787,1.02238,0.523025,0.00847468,0.00468713,0.00847468,0.432232,0.38649,0.569715,1.02973,0.0146464,0.0708205,0.0113213,0.20102,0.0348017,0.00173611,0.497463,0.224849,3.03236,0.119513,0.515441,0.0486563,0.913045,7.02006,0.986235,1,0.000610299,0.0127603,0.492756,0.205491,0,0.927224,0.622594,0,-0.00553057,0.117374,0.964007,0.873239,0.00976689,0.0126565,0.000494522,-7.62539e-05,0.512894,0.00781205,10.1035,-3.60165,15.116,0.343473,0.43694,-15.6899,-0.588235,0.166471,-0.165521,2.3855,5.75,6.75,0,0,1.625,3.58333,17.0417,-5.24579,0.0001,0.000195234,0.165787,1.92279,0.137828,47706,0.196523,138.81,6.08221
8626,0.719141,0.485968,1.01678,0.523307,0.00845258,0.00465696,0.00845258,0.430971,0.383529,0.567633,1.0242,0.0144918,0.0708793,0.0112426,0.201414,0.0350314,0.00311368,0.497559,0.221096,3.00526,0.118337,0.515438,0.0484198,0.913841,7.01679,0.986976,1,0.00040817,0.00956193,0.491698,0.20549,0,0.930103,0.601575,0,-0.00552788,0.118278,0.964646,0.876135,0.00962491,0.0124511,0.000454319,-0.000106721,0.5133,0.00767194,10.0402,-3.58254,15.0341,0.344361,0.428996,-15.7307,-0.588235,0.167031,-0.165204,2.3646,5.54167,6.29167,0,0,1.08333,4.41667,17.5833,-5.24437,0.0001,-0.000407135,0.16824,1.77537,0.158535,50831,0.196524,143.26,6.40093
8627,0.690501,0.480421,1.00713,0.525366,0.00846976,0.00478571,0.00846976,0.427097,0.377644,0.567233,1.01454,0.0141364,0.0705406,0.0110236,0.200186,0.0349467,0,0.493791,0.215713,2.97872,0.116393,0.515281,0.0471601,0.916387,7.03771,0.987233,1,0.000408139,0.00921082,0.485252,0.203818,0,0.923927,0.580147,0,-0.00553762,0.118376,0.964763,0.879236,0.0094133,0.0120488,0.000540532,-2.45322e-05,0.515118,0.00750574,10.3859,-3.487,14.9464,0.342075,0.419001,-15.7678,-0.588235,0.168754,-0.164253,2.34171,5,6,0,0,0.958333,3.91667,17.9583,-5.24324,0.0001,-0.000646044,0.155487,2.03745,0.155209,44833,0.196495,146.41,6.07619
8628,0.836437,0.488903,0.999281,0.525088,0.00852278,0.00462153,0.00852278,0.437782,0.377455,0.567787,1.0068,0.0154587,0.0698519,0.0118985,0.202747,0.0359643,0.00126263,0.498352,0.217765,2.96972,0.119996,0.516146,0.0517333,0.909117,7.01313,0.985938,1,0.000728051,0.0152657,0.494669,0.20699,0,0.919972,0.594867,0,-0.00541785,0.115702,0.964622,0.871732,0.0100841,0.0132407,0.000436595,-0.000147742,0.512953,0.00820702,10.0368,-2.63625,15.5567,0.330708,0.450302,-16.2277,-0.588235,0.166368,-0.166188,2.31889,5.29167,7.91667,0,0,1.79167,4.625,16.7917,-5.24444,0.0001,0.00075946,0.157834,1.84831,0.135604,49550,0.196492,136.21,5.82043
8629,0.844348,0.493316,0.994525,0.524933,0.00874949,0.00485183,0.00874949,0.441497,0.38392,0.570732,1.00289,0.0158849,0.0692431,0.0121424,0.207037,0.0354219,0.00271359,0.496904,0.219228,2.96953,0.121291,0.516041,0.0530801,0.90595,6.99559,0.985258,1,0.000652737,0.0142489,0.500116,0.211558,0,0.912648,0.571386,0,-0.00543434,0.115304,0.963393,0.867529,0.0102871,0.0137942,0.000778763,0.000150807,0.516731,0.00841269,10.1827,-2.73125,15.807,0.324492,0.467779,-16.0884,-0.588235,0.167779,-0.164494,2.31828,5.5,7.75,0,0,1.58333,5.04167,16.4583,-5.24612,0.0001,0.00174285,0.150476,1.91194,0.16061,47431,0.196474,141.83,6.04699
8630,0.689427,0.477535,1.02847,0.524095,0.00818238,0.00449395,0.00818238,0.425119,0.378224,0.566812,1.03488,0.0137669,0.0707092,0.010799,0.196482,0.0354202,0.00400048,0.49966,0.221492,2.94927,0.115433,0.516647,0.0462544,0.917567,7.04171,0.988519,1,0.000531105,0.0126989,0.482941,0.200087,0,0.936557,0.623513,0,-0.00553983,0.117804,0.965579,0.881771,0.00926381,0.0116113,0.000238497,-0.000262498,0.512939,0.00737301,10.295,-3.46946,14.7512,0.347255,0.40226,-15.8501,-0.588235,0.166674,-0.166818,2.38911,4.95833,5.91667,0,0,1.54167,3.54167,18.1667,-5.24773,0.0001,-0.0016205,0.162377,2.02602,0.16173,44933,0.196441,144.55,6.36013
