step,Episode_Metrics/bridge/balance_debt,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/entry_speed,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/handoff,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/handoff,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
5920,2.5493,0.192167,0.917083,0.340196,0.00409131,0,0.00409131,0.15476,0.187583,0.557777,1.08833,0.0460566,0.0272794,0.043651,0.203768,0.0547734,0,0.978211,0.125837,2.25589,0.18853,0,0.0749874,0.65169,5.04725,0.705078,0.486541,0.529543,2.03492,0.223578,0.199628,0,1,0.458333,0,-0.00165849,0.274279,0.967941,0.334101,0.0432279,0.0452627,0.0081176,0.00742303,0.472049,0.0424101,3.23945,0.349456,10.5643,0.649345,0.559031,-9.59618,-0.333333,0,-0.0628083,0.732857,0.875,0.708333,0,0,0.333333,0.958333,0,-6.71993,0.0001,-0.00192922,0.0127974,1.366,0.125041,65929,0.174089,229.57,1.74788
5921,2.11676,0.127653,0.43,0.316704,0.00527795,0,0.00527795,0.138644,0.104199,0.645522,0.44,0.0568875,0.0146469,0.0541748,0.242628,0.0495812,0,0.911944,0.0351406,2.12684,0.187064,0,0.0787533,0.50203,4.3145,0.611984,0.339308,0.675885,2.73426,0.128649,0.237469,0,0.458333,0,0,0.000173979,0.260795,0.961518,0.170687,0.0547526,0.0577581,0.0071799,0.00648278,0.460239,0.0535228,7.45747,2.13736,11.1589,0.65526,0.648829,-6.95652,-0.333333,0,-0.0460706,0.355964,1.04167,0.875,0,0,0,0.458333,0,-6.71706,0.0001,0.000244497,0.0322349,1.47455,0.124812,61464,0.174089,225.33,1.48627
5922,2.31403,0.134277,0.479389,0.270772,0.00538069,1.409e-05,0.00538069,0.141785,0.119044,0.612527,0.483444,0.0557943,0.013984,0.0532514,0.230949,0.0508537,0,0.858833,0.0423126,2.05604,0.209788,0,0.0807265,0.521263,4.33113,0.60914,0.326927,0.682005,2.72476,0.1363,0.225868,0,0.479167,0.0208333,0,0.000397124,0.261512,0.963107,0.16705,0.0545032,0.0567974,0.000978564,0.000481638,0.434107,0.0531771,6.89353,1.35445,10.4535,0.66825,0.645621,-6.51003,-0.333333,0.000458654,-0.0472061,0.386184,1.375,1.04167,0,0,0,0.75,0,-6.71659,0.0001,0.000365413,0.0828733,1.58144,0.117952,57846,0.174091,208.01,0.687861
5923,2.08369,0.129734,0.439436,0.302048,0.00534036,1.4678e-05,0.00534036,0.142201,0.114344,0.620662,0.441306,0.0555954,0.0164337,0.0531687,0.238492,0.0527524,0,0.884794,0.0338085,2.04105,0.204483,0,0.0773589,0.521179,4.32487,0.612966,0.329914,0.684103,2.70453,0.130326,0.234593,0,0.426401,0.00520833,0,3.78844e-05,0.266177,0.963123,0.155889,0.0545016,0.0566419,0.00604098,0.00543936,0.441928,0.0532658,6.68764,0.68458,10.6346,0.667329,0.665278,-6.01049,-0.333333,0.000472622,-0.0453345,0.353084,7.95833,4.16667,0,0,0.208333,4.20833,0,-6.71626,0.0001,-0.00226725,0.100304,1.59914,0.11623,57307,0.174098,192.46,0.167695
5924,2.29357,0.166183,0.604732,0.319773,0.00505596,1.88453e-05,0.00505596,0.167413,0.150418,0.612827,0.614461,0.0542015,0.0190704,0.0516679,0.236326,0.0480398,0,0.920526,0.0571008,2.08259,0.19239,0,0.0760961,0.548561,4.45729,0.631451,0.36554,0.65575,2.58335,0.168943,0.2323,0,0.718421,0.0451071,0,-0.000207659,0.250466,0.964949,0.189273,0.052817,0.0550743,0.00553353,0.0047857,0.44572,0.0514863,5.9582,0.603332,10.9209,0.654281,0.65658,-6.69843,-0.333333,0.00061919,-0.0558298,0.499315,28.5,14.5833,0,0,1.20833,14.625,0,-6.71672,0.0001,-0.0019621,0.0664666,1.61502,0.12204,56592,0.174124,202.02,0.801936
5925,2.34986,0.183465,0.697444,0.321978,0.00487522,2.21339e-05,0.00487522,0.180903,0.167748,0.607912,0.724199,0.0521502,0.0219296,0.0497942,0.232766,0.0484293,0,0.941425,0.0745847,2.12276,0.187439,0,0.0740107,0.572098,4.56442,0.645488,0.388159,0.632982,2.49258,0.191149,0.229144,0,0.821191,0.153549,0,-0.000532232,0.246957,0.96484,0.216996,0.050891,0.0529027,0.00601501,0.00520623,0.448712,0.0495566,5.44479,-0.10277,10.6686,0.659622,0.634321,-6.81665,-0.333333,0.000763711,-0.0624854,0.574408,41.0417,20.2917,0,0,1.25,20.0833,0,-6.71518,0.0001,-0.00161577,0.0236548,1.66591,0.122807,54957,0.174146,209.42,1.37614
5926,2.36476,0.197018,0.773863,0.32333,0.00471092,1.43326e-05,0.00471092,0.189844,0.180622,0.600411,0.814002,0.0506839,0.0234325,0.0484011,0.228447,0.0469219,0,0.955628,0.0892578,2.15885,0.179919,0,0.072259,0.585309,4.65266,0.65717,0.408803,0.61327,2.41372,0.208926,0.224808,0,0.881187,0.275455,0,-0.000698034,0.244106,0.9655,0.242004,0.0494313,0.0513204,0.00626901,0.00537342,0.452353,0.0481055,4.97898,-0.308824,10.5645,0.659771,0.618328,-7.18801,-0.333333,0.000502065,-0.0677057,0.637268,28.25,14.4167,0,0,1.25,15.8333,0,-6.7133,0.0001,-0.00299534,0.00699867,1.62897,0.12467,56057,0.174202,217.2,1.34297
5927,2.45837,0.197292,0.809117,0.320633,0.0045272,1.76041e-05,0.0045272,0.190323,0.182121,0.592946,0.865051,0.0487623,0.0252922,0.0466296,0.22213,0.0505569,0,0.966062,0.0974564,2.21989,0.184129,0,0.0722237,0.6035,4.7589,0.66977,0.43185,0.589249,2.32817,0.217995,0.218478,0,0.928039,0.351634,0,-0.000908707,0.240635,0.9655,0.270395,0.0476656,0.0492702,0.00606277,0.00504666,0.454979,0.0463522,4.57869,-0.673466,10.3928,0.663758,0.59974,-7.57444,-0.333333,0.00064149,-0.0705294,0.666855,10.0417,6.16667,0,0,1,6.125,0,-6.70722,0.0001,-0.00170026,0.00433452,1.62037,0.121556,56434,0.174265,223.96,1.63384
5928,2.75082,0.195888,0.851333,0.328392,0.00439129,2.81167e-05,0.00439129,0.194201,0.185536,0.589211,0.930421,0.0478853,0.0248105,0.0459117,0.217978,0.0440247,0,0.97707,0.106895,2.23197,0.161585,0,0.0663373,0.60877,4.80503,0.675936,0.448893,0.574927,2.26293,0.228387,0.214237,0,0.9375,0.462004,0,-0.00105179,0.230784,0.968378,0.294051,0.0466038,0.0479059,0.00664262,0.00550828,0.442672,0.0454217,3.98688,-0.404495,10.193,0.664778,0.564359,-8.19686,-0.333333,0.00100355,-0.0743132,0.696859,1.70833,1.16667,0,0,0.25,0.916667,0,-6.70068,0.0001,-0.0017537,0.0089969,1.51612,0.119864,60088,0.174301,226,1.64436
5929,2.1675,0.118448,0.491667,0.251117,0.00516862,0,0.00516862,0.140727,0.114079,0.619146,0.525833,0.0523305,0.0182247,0.0505148,0.217555,0.0393404,0,0.847132,0.0480284,2.04519,0.163868,0,0.0675147,0.584914,4.54236,0.637195,0.351423,0.663457,2.58731,0.141262,0.21324,0,0.541667,0.145833,0,-0.000989312,0.233323,0.958974,0.210852,0.0506936,0.0521502,0.0019766,0.001054,0.488079,0.0491745,7.55171,-0.059949,9.64647,0.687974,0.544579,-6.48779,-0.333333,0,-0.049392,0.389946,0.625,0.458333,0,0,0,0.333333,0,-6.69595,0.0001,-0.0016593,0.0192864,1.3952,0.119281,64909,0.174338,223.74,1.53167
