step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
1610,0.456443,0.462077,0.0175895,0.0103435,0.654736,0.39808,0.834625,0.500271,0.0258793,0.0428253,0.0173879,0.192231,0.0109386,0,0.242728,0.124645,4.38987,0.0696185,0.300951,0.0852344,0.846866,6.76013,0.955227,0.94301,0.0544544,0.293344,0.49183,0.211716,0.567827,0.567827,0,0,-0.0044749,0.0348907,0.944901,0.796753,0.0134657,0.0238622,0.00399844,0.00317568,0.564146,0.0126815,-7.7281,-7.893,14.3886,0.565049,1.01073,-16.8224,-0.909091,-0.171218,2.08383,0.291667,8.04167,0,0,26.7083,18.875,0,-10.9079,0.0001,-0.000684776,0.125305,1.61021,0.129311,56512,0.127728,54.31,1.72552
1611,0.464711,0.449185,0.0181175,0.0111092,0.669756,0.401558,0.834455,0.485742,0.0256685,0.0434892,0.0172104,0.198649,0.0108014,0,0.242892,0.122775,4.48149,0.0688719,0.300687,0.08497,0.850918,6.77262,0.954617,0.941299,0.0552476,0.283375,0.499085,0.218663,0.539802,0.539802,0,0,-0.00450951,0.0334039,0.945679,0.7981,0.0132273,0.0237359,0.00401922,0.00294801,0.558977,0.012359,-7.27408,-8.13159,14.4966,0.559754,1.0209,-16.5778,-0.909091,-0.169405,2.01968,0.583333,14.7083,0,0,44.625,35.6667,0,-10.9058,0.0001,-0.000312448,0.102619,1.60744,0.126402,56697,0.127745,57.38,2.4389
1612,0.460495,0.471781,0.0174789,0.00974707,0.655787,0.406156,0.834371,0.515341,0.0254774,0.0434469,0.0171392,0.191408,0.0107926,0,0.243095,0.130709,4.3658,0.0695099,0.300978,0.0842853,0.847651,6.7753,0.955582,0.943368,0.0531874,0.270986,0.499431,0.211009,0.609258,0.609258,0,0,-0.00453313,0.0348406,0.944838,0.803057,0.0131465,0.0234051,0.00401173,0.00324184,0.566788,0.0123326,-7.64262,-8.15301,14.1567,0.572227,0.998273,-16.7344,-0.909091,-0.172163,2.12648,0.625,9.875,0,0,29.25,27.75,0,-10.9043,0.0001,-0.000711279,0.111433,1.59014,0.126861,57253,0.127765,57.74,2.11977
1613,0.46063,0.44394,0.0181761,0.011523,0.6659,0.397835,0.83453,0.481082,0.0256299,0.0439482,0.0171537,0.197078,0.010793,0,0.240193,0.120826,4.49154,0.069545,0.299056,0.085165,0.849857,6.76843,0.954907,0.94111,0.0556054,0.28899,0.494663,0.216878,0.518752,0.518752,0,0,-0.00451046,0.033856,0.944665,0.797473,0.0132528,0.023802,0.00399688,0.00292048,0.559283,0.0123272,-7.23917,-8.30689,14.5812,0.559012,1.02629,-16.4454,-0.909091,-0.167932,1.99654,0.541667,13.2083,0,0,38.2083,30.5417,0,-10.9023,0.0001,-0.000133489,0.113211,1.63408,0.125509,55867,0.127805,56.58,2.12449
1614,0.463667,0.461747,0.017664,0.0105167,0.659943,0.402487,0.835071,0.503897,0.0252558,0.0442949,0.0169612,0.1917,0.0106382,0,0.241042,0.127841,4.41785,0.0693751,0.299254,0.0838165,0.848513,6.78506,0.95589,0.942769,0.0535473,0.270242,0.502113,0.211196,0.573257,0.573257,0,0,-0.0045648,0.0334291,0.94526,0.805458,0.0129316,0.0232556,0.00407327,0.00320872,0.56602,0.0120764,-7.42792,-8.37663,14.0972,0.573898,1.00354,-16.5935,-0.909091,-0.171431,2.08164,0.375,11.25,0,0,33.6667,32.1667,0,-10.8989,0.0001,-0.000787275,0.106877,1.60608,0.13177,56566,0.127817,57.92,2.16511
1615,0.459822,0.451254,0.0179557,0.0112268,0.662654,0.39851,0.833178,0.488957,0.0257367,0.0442538,0.0172416,0.196612,0.0109021,0,0.242324,0.122643,4.48755,0.0697018,0.301008,0.0852995,0.848645,6.76075,0.954541,0.941824,0.0546957,0.284389,0.493762,0.215965,0.533942,0.533942,0,0,-0.00451054,0.0341602,0.944251,0.797472,0.0133319,0.023885,0.00401811,0.00302087,0.560251,0.0124147,-7.37446,-8.29305,14.5185,0.562896,1.02526,-16.5004,-0.909091,-0.169488,2.02762,0.291667,11.2917,0,0,34.625,27.625,0,-10.8977,0.0001,-0.000591519,0.114056,1.63213,0.120922,56075,0.127858,56.97,2.22993
1616,0.465475,0.460176,0.0177598,0.0106122,0.664755,0.402861,0.833765,0.496928,0.0256649,0.0418637,0.0172819,0.195678,0.0107078,0,0.244678,0.125553,4.46318,0.0693386,0.301261,0.0844897,0.849207,6.78287,0.95499,0.942458,0.054418,0.281802,0.500302,0.2159,0.555575,0.555575,0,0,-0.0044615,0.0340023,0.947126,0.799658,0.0132437,0.0235898,0.00403844,0.0030772,0.562671,0.0125929,-7.53087,-7.71561,14.2704,0.563385,0.997608,-16.9276,-0.909091,-0.171573,2.06994,0.458333,10.1667,0,0,40.875,32.2917,0,-10.8927,0.0001,-0.000405444,0.106155,1.63097,0.127265,55910,0.127907,57.42,2.30555
1617,0.456028,0.454722,0.0178431,0.0106846,0.659363,0.399137,0.833237,0.494992,0.0258696,0.0424013,0.0174041,0.19356,0.0108714,0,0.241336,0.124221,4.47515,0.0692221,0.299388,0.0851535,0.850137,6.76653,0.954406,0.942188,0.0552387,0.297631,0.494188,0.21409,0.562061,0.562061,0,0,-0.00445248,0.0339876,0.946147,0.796339,0.0134275,0.0237931,0.00389924,0.00296543,0.560652,0.0126955,-7.67922,-7.72479,14.4022,0.562109,1.00578,-16.8805,-0.909091,-0.169506,2.04496,0.291667,8.45833,0,0,36.4167,24.75,0,-10.889,0.0001,-0.000850463,0.112888,1.60709,0.125141,56749,0.12793,55.99,2.03916
1618,0.462119,0.456101,0.0178419,0.0106783,0.663677,0.401622,0.833059,0.493992,0.0257196,0.0425991,0.0172811,0.194586,0.0106698,0,0.242375,0.124314,4.48529,0.068978,0.29988,0.0846811,0.849233,6.7779,0.954653,0.942192,0.0547046,0.285023,0.497429,0.2148,0.559619,0.559619,0,0,-0.00445486,0.0335512,0.946727,0.799012,0.013247,0.0236881,0.0040452,0.00305981,0.561383,0.0125495,-7.48726,-7.8027,14.3659,0.561792,1.00474,-16.8517,-0.909091,-0.170491,2.04998,0.458333,10.1667,0,0,39.7083,31.9167,0,-10.887,0.0001,-0.000638079,0.107972,1.59076,0.125466,57279,0.127941,57.99,2.15433
1619,0.458974,0.455208,0.0177057,0.010846,0.658497,0.397368,0.833588,0.49841,0.0257744,0.0422405,0.0173405,0.192477,0.0107529,0,0.241524,0.125615,4.44347,0.0695535,0.298967,0.0845705,0.850117,6.76918,0.954405,0.942618,0.0544019,0.285313,0.498071,0.212609,0.569843,0.569843,0,0,-0.00445752,0.0336669,0.946598,0.798381,0.0133214,0.023686,0.00402282,0.00310036,0.563034,0.0126104,-7.64234,-7.73637,14.3234,0.562248,1.003,-16.9259,-0.908617,-0.170468,2.04886,0.625,9.375,0,0,36.4167,27.7083,0.0416667,-10.887,0.0001,-0.000468327,0.107247,1.63465,0.131596,55656,0.127935,56.66,2.05226
1620,0.457519,0.45052,0.017915,0.0109059,0.661703,0.397413,0.833785,0.492487,0.0263386,0.0423585,0.017687,0.195762,0.0109628,0,0.242285,0.123769,4.48905,0.0688708,0.3007,0.0863956,0.850821,6.75512,0.954318,0.941955,0.0552816,0.286578,0.495057,0.215592,0.564655,0.564655,0,0,-0.00447278,0.032284,0.945617,0.792663,0.0136848,0.0243341,0.00389023,0.00293565,0.560033,0.0128475,-7.55799,-7.63498,14.6836,0.556258,1.02736,-16.8718,-0.909091,-0.169514,2.02857,0.833333,10.9583,0,0,38.8333,28.2083,0,-10.8885,0.0001,-0.000451266,0.111528,1.64307,0.139945,55133,0.127931,57.12,2.16953
1621,0.456473,0.45205,0.0178064,0.0108321,0.658366,0.396828,0.834819,0.499592,0.0256652,0.0423308,0.0172625,0.193193,0.0107318,0,0.241303,0.126372,4.45124,0.0691849,0.299275,0.084583,0.850227,6.77782,0.955483,0.942307,0.0545872,0.279118,0.499269,0.213473,0.571936,0.571936,0,0,-0.00446706,0.0331903,0.946533,0.79867,0.0132736,0.0236044,0.00404841,0.00307411,0.561867,0.0125288,-7.5609,-7.81101,14.3608,0.561257,1.0001,-16.8196,-0.909091,-0.169477,2.03798,0.75,10.2083,0,0,37.3333,29.75,0,-10.8897,0.0001,6.15521e-06,0.108828,1.72723,0.140212,52641,0.12792,56.4,2.2999
1622,0.455561,0.452204,0.0178869,0.0109665,0.658864,0.39824,0.834813,0.496141,0.0259342,0.0423775,0.0174125,0.193536,0.0108081,0,0.240208,0.125178,4.46391,0.0687434,0.298931,0.0853584,0.851238,6.76744,0.954595,0.942047,0.0548143,0.288395,0.495824,0.213519,0.557019,0.557019,0,0,-0.0044768,0.0324817,0.945924,0.796058,0.0134177,0.0238989,0.00393519,0.00297108,0.559914,0.0126155,-7.63223,-7.78347,14.484,0.559607,1.01066,-16.8307,-0.909091,-0.16906,2.03801,0.333333,9.83333,0,0,37.6667,27.9167,0.0416667,-10.8904,0.0001,-0.000694402,0.105014,1.80297,0.136767,50678,0.127921,57.49,2.13074
1623,0.456534,0.456834,0.0178525,0.0106364,0.658156,0.401809,0.835021,0.503128,0.0256268,0.0436044,0.0171966,0.191578,0.0107727,0,0.238524,0.127473,4.44444,0.0686177,0.29719,0.0848803,0.849946,6.77649,0.955538,0.942158,0.0539797,0.275158,0.498858,0.211286,0.590627,0.590627,0,0,-0.00453904,0.0327005,0.945487,0.79993,0.0132271,0.023634,0.00400321,0.00306261,0.562923,0.0123519,-7.47166,-8.12616,14.3238,0.566199,1.01462,-16.6527,-0.909091,-0.169126,2.05892,0.375,11.2917,0,0,35.5,30.2917,0,-10.8899,0.0001,-0.000933548,0.110738,1.8028,0.139464,50613,0.127954,57.39,2.0678
1624,0.46092,0.461858,0.0177816,0.010441,0.659533,0.40454,0.835392,0.505608,0.0253865,0.0437738,0.0170567,0.19194,0.0107653,0,0.239993,0.128169,4.43037,0.0693723,0.29853,0.0846452,0.851147,6.77759,0.955409,0.942388,0.054344,0.284737,0.499548,0.212038,0.593001,0.593001,0,0,-0.00451749,0.033517,0.945131,0.800469,0.0131452,0.0233704,0.00399321,0.00304063,0.561205,0.0123217,-7.54767,-8.23709,14.2626,0.567508,1.00317,-16.6249,-0.909091,-0.17002,2.08289,0.416667,10.7917,0,0,37.375,28.5417,0,-10.8879,0.0001,-0.000135399,0.109879,1.72996,0.135693,52691,0.127989,57.3,2.27001
1625,0.461974,0.460451,0.0178234,0.0104226,0.663968,0.404312,0.835171,0.498496,0.0255969,0.0432981,0.0171802,0.194561,0.0108071,0,0.242386,0.126089,4.438,0.0694263,0.300993,0.0849761,0.848489,6.78176,0.95578,0.942252,0.0540042,0.277519,0.497869,0.214511,0.569412,0.569412,0,0,-0.00451772,0.0326428,0.945361,0.800028,0.0132172,0.0235783,0.00387221,0.00297475,0.562615,0.0124123,-7.60651,-8.11096,14.3231,0.565556,1.00472,-16.6546,-0.909091,-0.170895,2.07502,0.708333,10.5,0,0,35.625,30.9167,0,-10.8864,0.0001,-0.000841985,0.110573,1.73946,0.133004,52499,0.128018,55.93,1.95806
1626,0.459344,0.456421,0.0177991,0.0106539,0.660349,0.400779,0.836113,0.499284,0.0255307,0.0435765,0.0171346,0.194239,0.0107926,0,0.241828,0.126152,4.43437,0.0692478,0.300831,0.0846547,0.850603,6.77715,0.954933,0.942331,0.0538379,0.276894,0.498819,0.213985,0.578281,0.578281,0,0,-0.00451725,0.0325876,0.945161,0.799881,0.0132037,0.0235556,0.00402888,0.00306179,0.561088,0.0123328,-7.51698,-8.15554,14.3352,0.564938,1.01025,-16.62,-0.909091,-0.170042,2.06031,0.708333,11.375,0,0,36.9167,29.5,0,-10.8834,0.0001,-0.000824526,0.105242,1.69399,0.12908,53922,0.128072,56.83,2.22179
1627,0.460451,0.456476,0.017897,0.0108404,0.661171,0.401877,0.835064,0.496909,0.0257281,0.0437898,0.0172663,0.193921,0.0109348,0,0.240667,0.125727,4.43017,0.0692145,0.299849,0.0855032,0.849067,6.7689,0.954976,0.942014,0.0539511,0.275902,0.497541,0.213741,0.56248,0.56248,0,0,-0.00450002,0.0333429,0.94462,0.798544,0.0133294,0.0237359,0.00394181,0.00302582,0.56273,0.0124335,-7.51407,-8.13181,14.443,0.563911,1.01528,-16.6003,-0.909091,-0.169584,2.05656,0.458333,10.5,0,0,35.5,30.2917,0,-10.8789,0.0001,-0.000834342,0.107415,1.68176,0.133604,54151,0.128112,58.43,2.27024
1628,0.461668,0.457147,0.0178982,0.0105431,0.660994,0.403233,0.836615,0.49853,0.0252241,0.044522,0.0169169,0.193098,0.0106921,0,0.239561,0.126356,4.42941,0.069084,0.298731,0.0840949,0.851032,6.78361,0.955603,0.94201,0.0538148,0.27199,0.499675,0.212818,0.570454,0.570454,0,0,-0.00454627,0.032533,0.944915,0.803167,0.0129798,0.0232718,0.00400922,0.00304189,0.562277,0.0120808,-7.39465,-8.46319,14.2204,0.569786,1.00776,-16.4845,-0.909091,-0.169433,2.06306,0.5,11.7083,0,0,34.375,31.5,0,-10.8781,0.0001,-0.000777234,0.11139,1.66736,0.132041,54631,0.128127,56.27,2.1202
1629,0.462389,0.457238,0.017841,0.0107743,0.66354,0.401793,0.835581,0.495586,0.0257277,0.0437512,0.017275,0.195524,0.0108289,0,0.242757,0.12497,4.41418,0.0683316,0.301512,0.0853141,0.8499,6.77627,0.955087,0.942177,0.0534478,0.273391,0.497703,0.215093,0.555223,0.555223,0,0,-0.0045347,0.0323477,0.945268,0.800083,0.013265,0.0237156,0.00397023,0.0030611,0.562742,0.0123851,-7.45469,-8.08804,14.3761,0.565268,1.01642,-16.6739,-0.908542,-0.170571,2.06091,0.583333,11.3333,0,0,34.375,30.0833,0.0416667,-10.8771,0.0001,-0.000445316,0.107666,1.63092,0.125821,55958,0.128154,57.15,2.17993
1630,0.459215,0.456667,0.0178479,0.0108946,0.659909,0.401274,0.835324,0.499302,0.0253536,0.0441753,0.0170293,0.192642,0.0107364,0,0.239967,0.126029,4.44739,0.06888,0.298766,0.0843714,0.850268,6.77696,0.955782,0.942173,0.0537562,0.278511,0.498148,0.21251,0.564623,0.564623,0,0,-0.00454357,0.0324307,0.945389,0.8007,0.0131078,0.0233583,0.00403006,0.00306523,0.562329,0.0122422,-7.49351,-8.26311,14.2629,0.567145,1.00502,-16.5933,-0.909091,-0.169669,2.05783,0.5,11.2083,0,0,36.4167,30.7917,0,-10.8755,0.0001,-0.000434251,0.105226,1.58773,0.12642,57348,0.128205,57.04,2.28293
1631,0.458843,0.455614,0.017849,0.0107006,0.659147,0.39984,0.83543,0.498859,0.0257313,0.0430276,0.0172872,0.192336,0.0107471,0,0.239722,0.12622,4.3997,0.0677588,0.298787,0.0851386,0.850739,6.77549,0.955688,0.942169,0.0535402,0.278518,0.498066,0.212209,0.577112,0.577112,0,0,-0.00452988,0.0314022,0.945858,0.799467,0.0132463,0.0236828,0.00380961,0.00291291,0.561283,0.0124354,-7.55347,-7.98491,14.3606,0.563478,1.01193,-16.7705,-0.909091,-0.169523,2.05461,0.0833333,10.75,0,0,35.875,29.9167,0,-10.8735,0.0001,-9.24794e-05,0.111038,1.58248,0.125319,57561,0.128237,55.7,1.89926
1632,0.459773,0.455303,0.0178818,0.0107777,0.661028,0.401398,0.834724,0.496611,0.0254356,0.0445121,0.0170613,0.193594,0.0108673,0,0.240202,0.125417,4.43385,0.069225,0.29982,0.08504,0.850449,6.77527,0.955804,0.942063,0.0544127,0.274173,0.497657,0.213358,0.575392,0.575392,0,0,-0.00456187,0.0326302,0.944063,0.800886,0.013144,0.0235024,0.00374153,0.00284312,0.560414,0.0121822,-7.47163,-8.42054,14.3915,0.566019,1.01645,-16.4477,-0.909091,-0.169476,2.04969,0.708333,12.7917,0,0,35.0417,28.75,0,-10.8714,0.0001,-0.000512158,0.104081,1.63871,0.123357,55789,0.128278,57.71,2.12792
1633,0.459343,0.461315,0.0177874,0.0105738,0.659107,0.40432,0.835271,0.503168,0.0254654,0.0437847,0.0171061,0.193101,0.0107613,0,0.241132,0.127023,4.41818,0.0684706,0.300268,0.0843994,0.849593,6.77935,0.955644,0.942369,0.0539114,0.281825,0.497618,0.213036,0.579722,0.579722,0,0,-0.00450933,0.0332424,0.945693,0.800774,0.0131582,0.0234319,0.00402178,0.00307452,0.563773,0.0123142,-7.48766,-8.09699,14.2905,0.566026,1.00159,-16.673,-0.909091,-0.170009,2.07966,0.5,10.4583,0,0,35.5833,30.9167,0,-10.8706,0.0001,-0.000373366,0.106228,1.60971,0.122668,56745,0.12827,57.62,2.11623
