step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
310,0.0096386,0.00549554,0.0393281,0.0393232,0.277506,0.00884725,0.833487,0.00579002,0.03496,0.0888203,0.017858,0.299635,0.0148443,0,0.140222,0.000400153,6.1921,0.145023,0.300452,0.149725,0.47338,5.47003,0.805704,0.872577,0.179318,0.946956,0.0101527,0.278015,0.000270563,0.000270563,0,0,-0.00553014,0.202534,0.827073,0.627619,0.0201676,0.0411657,0.00484917,0.000563287,0.440582,0.0134676,-4.2371,-28.0636,28.3545,0.345452,2.31336,-2.32245,-0.909091,-0.033254,0.0237103,0,156.875,0,0,0.166667,0.0416667,0,-11.768,0.0001,-0.0026139,0.0105992,1.52964,0.122202,59511,0.104484,26.22,-2.0084
311,0.0113096,0.00642719,0.0388873,0.0388873,0.281231,0.0103316,0.833657,0.00666055,0.0347933,0.0893676,0.0178248,0.297072,0.0148989,0,0.141213,0.000433655,6.15001,0.144293,0.300635,0.148752,0.47614,5.48964,0.808434,0.874005,0.177853,0.934866,0.0116862,0.276611,0,0,0,0,-0.00550847,0.200588,0.827074,0.631335,0.0199561,0.0409515,0.0045159,0.000428747,0.443459,0.0133893,-4.42402,-28.0852,28.2939,0.346319,2.28903,-2.43476,-0.909091,-0.0340454,0.0278009,0.0416667,155.208,0,0,0.125,0,0,-11.761,0.0001,-0.00269416,0.0110999,1.55437,0.119527,58727,0.104529,26.3,-2.0051
312,0.0136296,0.00783456,0.0383991,0.0383991,0.287822,0.0125441,0.833078,0.00840959,0.0346381,0.0901861,0.0177912,0.29215,0.0149032,0,0.141163,0.000608844,6.10927,0.144956,0.299722,0.148175,0.482338,5.51687,0.813928,0.875587,0.173537,0.918284,0.0144447,0.273014,0.000245098,0.000245098,0,0,-0.00552739,0.197295,0.82717,0.635024,0.019753,0.0407565,0.00425202,0.000404923,0.447759,0.0132521,-4.50131,-28.1142,28.2261,0.347883,2.26249,-2.52798,-0.909091,-0.0353123,0.0339199,0,154.042,0,0,0.208333,0,0,-11.7554,0.0001,-0.00297536,0.0140367,1.52855,0.120055,59628,0.104571,26.2,-2.01838
313,0.0183631,0.0106424,0.03768,0.03768,0.296845,0.0164881,0.832889,0.0114016,0.0342162,0.091149,0.0176521,0.287923,0.0148027,0,0.142932,0.000886617,6.05278,0.144611,0.300369,0.146283,0.488138,5.55009,0.818547,0.877917,0.169107,0.897032,0.0194007,0.27075,0,0,0,0,-0.00553254,0.191691,0.827748,0.642185,0.0193697,0.0402745,0.00375585,0.000214135,0.451576,0.0130545,-4.6931,-28.115,28.022,0.350418,2.21892,-2.70366,-0.909091,-0.0372521,0.0459568,0,150.458,0,0,0.333333,0.0833333,0,-11.7484,0.0001,-0.003533,0.0163928,1.52264,0.118855,59886,0.10463,27.51,-1.91005
314,0.0233078,0.0131935,0.0371775,0.037172,0.304715,0.0203845,0.832324,0.0143306,0.0340101,0.0917496,0.0176295,0.283313,0.0146448,0,0.143402,0.00118981,6.01248,0.144794,0.299929,0.144842,0.494349,5.58083,0.823396,0.879545,0.164482,0.873833,0.024806,0.267615,0.000873932,0.000873932,0,0,-0.0054894,0.188193,0.828949,0.64752,0.0190791,0.0399389,0.00347371,0.000168454,0.454374,0.012917,-4.77704,-28.014,27.8304,0.353278,2.19018,-2.85659,-0.909091,-0.0388395,0.0569282,0,149.333,0,0,0.708333,0,0,-11.7407,0.0001,-0.00344089,0.0197038,1.51818,0.11961,60022,0.104684,27.04,-1.97329
315,0.0259758,0.0149027,0.0367552,0.0367552,0.308855,0.0227718,0.83166,0.0157207,0.0337741,0.0920615,0.0175678,0.279542,0.0145589,0,0.143615,0.00129781,5.98068,0.143465,0.299704,0.143623,0.497057,5.60641,0.827912,0.880913,0.161741,0.853211,0.0273617,0.264753,0.000254065,0.000254065,0,0,-0.0054993,0.188133,0.829658,0.649832,0.0189201,0.0396479,0.00331391,0.000171307,0.458126,0.0128685,-4.84315,-27.9658,27.678,0.356358,2.16877,-2.97347,-0.909091,-0.0398612,0.0642279,0,144.458,0,0,1,0.166667,0,-11.7335,0.0001,-0.00299034,0.022557,1.52954,0.119285,59620,0.104742,27.86,-1.9565
316,0.0329619,0.0188868,0.0360218,0.0360166,0.318382,0.0286551,0.831392,0.0207357,0.033471,0.0930238,0.0175312,0.274121,0.0144498,0,0.144988,0.00191814,5.92259,0.144552,0.30019,0.141854,0.504938,5.64401,0.834139,0.883289,0.156462,0.828429,0.0355424,0.261682,0.00150368,0.00150368,0,0,-0.00548767,0.181678,0.830432,0.656617,0.0185918,0.0392568,0.00267942,-0.00012161,0.46081,0.0127181,-5.00951,-27.9354,27.4477,0.358899,2.12501,-3.13363,-0.909091,-0.0419483,0.0815487,0.166667,140.958,0,0,0.708333,0.583333,0,-11.7258,0.0001,-0.00329645,0.0286062,1.52651,0.121147,59662,0.104791,29.54,-1.86483
317,0.040054,0.0232253,0.0354387,0.035433,0.325699,0.0344192,0.830731,0.0255876,0.0332754,0.0934126,0.0175301,0.26914,0.0143851,0,0.145844,0.00250782,5.88305,0.143751,0.299426,0.140195,0.516442,5.66612,0.838479,0.885179,0.153033,0.812287,0.0432985,0.258399,0.00119435,0.00119435,0,0,-0.00541149,0.17721,0.83193,0.662182,0.0182926,0.0388771,0.00227051,-0.000277194,0.461614,0.0126002,-5.14215,-27.798,27.2131,0.362078,2.09397,-3.33592,-0.909091,-0.043805,0.100209,0.125,141,0,0,1.54167,0.333333,0,-11.7207,0.0001,-0.00316074,0.0325586,1.52295,0.119717,59844,0.104824,28.6,-1.88731
318,0.047219,0.0275851,0.0348997,0.0348907,0.334019,0.0405972,0.830312,0.0297411,0.0330096,0.0941762,0.0174882,0.26535,0.0142133,0,0.147198,0.00296758,5.84839,0.144075,0.300439,0.138448,0.527273,5.69921,0.843246,0.886925,0.149007,0.793656,0.0504897,0.256445,0.000597379,0.000597379,0,0,-0.00539335,0.171823,0.832847,0.667772,0.0179985,0.0385017,0.00177601,-0.00047745,0.465565,0.0124561,-5.27157,-27.7284,27.0526,0.3636,2.06357,-3.45998,-0.909091,-0.0455736,0.118736,0.208333,135.5,0,0,1.5,0.333333,0,-11.7147,0.0001,-0.00374602,0.0408982,1.52005,0.120907,59906,0.104881,29.49,-1.80084
319,0.0570394,0.0338372,0.0343189,0.0342948,0.340652,0.0486042,0.829037,0.0368149,0.0327856,0.0941174,0.0175075,0.260331,0.0140504,0,0.147966,0.00405232,5.83425,0.143372,0.300244,0.136429,0.539937,5.73927,0.846907,0.888807,0.145706,0.772077,0.0611531,0.25304,0.00315271,0.00315271,0,0,-0.00533262,0.167749,0.834425,0.672102,0.0178137,0.0381033,0.00123539,-0.000772107,0.46461,0.0125226,-5.45861,-27.4621,26.7292,0.367608,2.03018,-3.77176,-0.909091,-0.0475661,0.145698,0.291667,131.167,0,0,2.375,0.833333,0,-11.7075,0.0001,-0.00310305,0.0490697,1.55409,0.120211,58713,0.104931,30.73,-1.75784
