step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
3510,0,0,0.0391242,0.0391242,0.0675786,0,0.893132,0,0.0760194,-0.00298849,0.0685652,0.322875,0.0220747,0,0.153853,0,3.34601,0.106777,0.299501,0.109929,0.208374,2.62784,0.361551,0.297624,0.781788,3.92635,0,0.302927,0,0,0,0,0.000107181,0.454006,0.895762,0.0241546,0.0656505,0.075853,-0.0193949,-0.0119011,0.351465,0.0600937,5.55032,16.2091,23.7323,0.360944,2.22499,-7.51408,-0.555556,-0.00480382,0,81.125,138.833,0,0,0,0.0416667,0,-10.2682,0.0001,0.0880732,0.0102546,1.73992,0.132831,52491,0.137561,25.75,-2.01764
3511,0,0,0.0387542,0.0387542,0.0665943,0,0.894301,0,0.0762904,-0.00294861,0.0687845,0.320933,0.0223305,0,0.154408,0,3.31179,0.108929,0.299708,0.110258,0.204605,2.61375,0.359516,0.300417,0.784364,3.93422,0,0.301482,0,0,0,0,1.27338e-05,0.443218,0.895844,0.0238942,0.0658417,0.0760233,-0.0182146,-0.0110127,0.354203,0.0603422,5.11447,16.1293,23.7275,0.360357,2.21564,-7.58261,-0.555556,-0.00478241,0,78.4583,139.792,0,0,0,0.0416667,0,-10.2613,0.0001,0.0472253,0.00959468,1.78569,0.126955,51396,0.137635,25.78,-2.01707
3512,0,0,0.0384049,0.0384049,0.0659104,0,0.889743,0,0.0762215,-0.0029681,0.0687622,0.321232,0.0223541,0,0.156002,0,3.30436,0.110932,0.299692,0.110476,0.200741,2.60788,0.35776,0.302806,0.786295,3.95106,0,0.301968,0,0,0,0,-9.12711e-05,0.441912,0.896866,0.0240258,0.0657634,0.0758719,-0.0180799,-0.0108561,0.358695,0.0603009,4.97355,15.9836,23.6602,0.361801,2.18201,-7.65613,-0.555556,-0.0047781,0,89.3333,127.25,0,0,0,0,0,-10.253,0.0001,0.0269969,0.0075263,1.89815,0.125736,48571,0.137729,26.44,-2.01701
3513,0,0,0.037777,0.037777,0.0653887,0,0.888076,0,0.0762976,-0.00290753,0.0688101,0.318462,0.0225309,0,0.157282,0,3.27657,0.113388,0.299668,0.110918,0.197621,2.58286,0.355438,0.30765,0.788208,3.97139,0,0.299246,0,0,0,0,-0.000167538,0.436588,0.897799,0.0236001,0.0658097,0.0759581,-0.0171732,-0.0102967,0.362413,0.0604478,4.49618,15.6996,23.529,0.362676,2.12855,-7.78823,-0.555556,-0.00481911,0,85.75,123.833,0,0,0,0.0416667,0,-10.2435,0.0001,0.0759883,0.0080234,1.76098,0.134014,51875,0.13782,27.09,-2.01768
3514,0,0,0.0370741,0.0370741,0.064242,0,0.881788,0,0.0754464,-0.00292814,0.0684599,0.319208,0.0228058,0,0.160594,0,3.246,0.118508,0.299725,0.110979,0.193682,2.54024,0.347874,0.312983,0.793756,4.02861,0,0.30023,0,0,0,0,-0.000285421,0.446728,0.898341,0.0268172,0.0653297,0.0749431,-0.0164884,-0.00990172,0.361151,0.0599226,4.00399,15.7427,23.6277,0.358759,2.06475,-7.86466,-0.555556,-0.00481905,0,96.7083,93.2083,0,0,0,0,0,-10.2344,0.0001,0.0537852,0.00833418,1.78011,0.166296,50505,0.137901,27.81,-2.01807
3515,0,0,0.036392,0.036392,0.0637144,0,0.880345,0,0.0750212,-0.00283227,0.0682416,0.316086,0.0226312,0,0.162314,0,3.23348,0.122263,0.299323,0.109604,0.190987,2.51599,0.346006,0.319127,0.793022,4.05542,0,0.297364,0,0,0,0,-0.000361324,0.445354,0.898617,0.0281463,0.0650834,0.0744413,-0.0154081,-0.00921228,0.36058,0.0597591,3.45897,15.5954,23.619,0.357041,2.03688,-7.98541,-0.555556,-0.00488623,0,95.5,91.625,0,0,0,0.0416667,0,-10.2255,0.0001,0.0436506,0.00956218,1.93589,0.136009,47446,0.13798,28.62,-2.01774
3516,4.07697e-06,5.95238e-06,0.036015,0.036015,0.0632694,4.07697e-06,0.881428,5.95238e-06,0.0752723,-0.00276155,0.0684068,0.314705,0.0225856,0,0.163719,8.15395e-08,3.19924,0.124954,0.300421,0.108922,0.187344,2.50112,0.344376,0.322165,0.789315,4.07121,4.07697e-06,0.296665,0,0,0,0,-0.00043103,0.431027,0.898516,0.0268602,0.0652972,0.0746352,-0.0141543,-0.00828622,0.361558,0.0600561,2.6522,15.3991,23.5246,0.360866,2.0196,-8.07987,-0.555556,-0.0048939,1.2926e-05,91.1667,90.0417,0,0,0,0,0,-10.2178,0.0001,0.0298872,0.00915854,1.80998,0.133198,50589,0.13806,28.75,-2.01753
3517,0,0,0.0351461,0.0351461,0.0629874,0,0.878169,0,0.0753933,-0.00265247,0.0684855,0.309944,0.0227094,0,0.16552,0,3.19031,0.133567,0.299227,0.107785,0.186152,2.46765,0.341067,0.330564,0.786986,4.12429,0,0.291974,0,0,0,0,-0.000447023,0.420893,0.899031,0.0264959,0.0655102,0.0748373,-0.012514,-0.00724701,0.360038,0.0604099,1.72148,15.0581,23.4314,0.360001,1.93703,-8.30805,-0.555556,-0.00500239,0,87.5,81.125,0,0,0,0.0416667,0,-10.2097,0.0001,0.0422405,0.010005,1.96775,0.131701,46823,0.138147,29.39,-2.01715
3518,5.00801e-06,6.41026e-06,0.0343908,0.0343908,0.062991,5.00801e-06,0.878692,1.23204e-05,0.0755078,-0.0025379,0.0685214,0.304437,0.0225891,0,0.16639,1.89708e-07,3.1878,0.13716,0.299685,0.106894,0.183401,2.46531,0.341174,0.338684,0.783205,4.13926,9.48541e-06,0.286483,0,0,0,0,-0.000490399,0.412326,0.898485,0.0262639,0.0656511,0.0749704,-0.0110919,-0.00643622,0.360246,0.0606889,0.775831,14.6548,23.2689,0.362655,1.88961,-8.52476,-0.555556,-0.00510601,1.1516e-05,84.5417,84.1667,0,0,0,0,0,-10.2006,0.0001,0.035516,0.0108439,1.76233,0.128429,51991,0.138224,29.1,-2.0187
3519,0,0,0.0337038,0.0337038,0.063695,0,0.884506,6.88705e-06,0.0758271,-0.00229958,0.068555,0.29237,0.0225198,0,0.165226,1.04349e-07,3.15227,0.148003,0.299981,0.107324,0.182552,2.45513,0.341259,0.346793,0.777783,4.12891,5.21746e-06,0.277141,0,0,0,0,-0.000546966,0.382098,0.896711,0.0261108,0.0658744,0.0752602,-0.00912495,-0.0050398,0.358287,0.0610828,-1.19798,14.0917,22.9654,0.366136,1.81628,-8.73077,-0.555556,-0.0052576,0,73.8333,88.2917,0,0,0,0.0416667,0,-10.1942,0.0001,0.029646,0.0114165,1.77658,0.147812,51083,0.138276,30.2,-2.01961
