step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
1310,0.449024,0.441039,0.0182776,0.0117793,0.659551,0.394162,0.849514,0.476501,0.0257778,0.0459513,0.0171973,0.19609,0.01081,0,0.237761,0.117194,4.42113,0.0688165,0.300957,0.0852782,0.845593,6.75399,0.955635,0.94078,0.0545216,0.286764,0.480715,0.215372,0.503246,0.503246,0,0,-0.00452482,0.0340377,0.943222,0.796356,0.0133371,0.0239949,0.00381931,0.00281153,0.556982,0.0124281,-7.16114,-8.49367,14.7947,0.5539,1.03502,-16.2096,-0.909091,-0.166195,2.02084,0.375,9.66667,0,0,26.0417,18.5417,0,-11.0416,0.0001,-0.000602478,0.127181,1.57497,0.126042,57791,0.123583,53.21,1.93051
1311,0.457874,0.442488,0.0181913,0.0116192,0.66328,0.397838,0.849852,0.479447,0.0259061,0.0436772,0.0173502,0.195963,0.0105387,0,0.238968,0.119591,4.40832,0.0669394,0.300079,0.085115,0.844642,6.78253,0.954953,0.94106,0.0537119,0.274328,0.493915,0.215902,0.514135,0.514135,0,0,-0.00446215,0.0333387,0.947627,0.799249,0.0132487,0.023865,0.00414935,0.0031118,0.560766,0.0126841,-6.9127,-7.73253,14.6049,0.551709,1.01331,-16.7499,-0.909091,-0.167065,2.02703,0.458333,13.375,0,0,46.5833,41.6667,0,-11.0429,0.0001,-0.000754148,0.0954031,1.54304,0.124985,58934,0.123589,58.03,2.35842
1312,0.447922,0.444163,0.017962,0.0115531,0.653403,0.392033,0.848916,0.486927,0.025591,0.045056,0.0171306,0.192837,0.0107464,0,0.238465,0.120045,4.39105,0.0698628,0.300097,0.0848989,0.844141,6.76538,0.95533,0.941803,0.0531665,0.280332,0.484942,0.212651,0.541137,0.541137,0,0,-0.00448574,0.0357787,0.944088,0.800059,0.0132328,0.0236725,0.00403098,0.00307057,0.560713,0.012495,-7.22752,-8.29078,14.6136,0.557773,1.01534,-16.4135,-0.909091,-0.167153,2.03587,0.958333,9.41667,0,0,27.6667,22.3333,0,-11.0426,0.0001,0.000291387,0.12472,1.58554,0.120971,57605,0.123604,54.65,1.67199
1313,0.457807,0.437059,0.0183916,0.0122657,0.66685,0.396673,0.848926,0.470578,0.0259219,0.0447564,0.0173087,0.197913,0.0106828,0,0.238475,0.11694,4.44761,0.0679382,0.300642,0.0856008,0.84531,6.76682,0.954294,0.940411,0.0544676,0.283481,0.490693,0.217708,0.476397,0.476397,0,0,-0.00446991,0.0334026,0.94587,0.79689,0.0133079,0.0240524,0.00418508,0.00305983,0.558918,0.0125713,-6.81181,-8.03792,14.8449,0.547395,1.03287,-16.4577,-0.909091,-0.166252,1.99859,0.666667,14.1667,0,0,43.875,36.3333,0,-11.0412,0.0001,-0.000509801,0.103628,1.58311,0.123447,57603,0.123611,55.96,2.22524
1314,0.453544,0.449419,0.0179303,0.0111243,0.656144,0.39716,0.850199,0.488932,0.0259469,0.044271,0.0173731,0.192623,0.0106743,0,0.238377,0.121645,4.35581,0.0680441,0.300092,0.0856463,0.841341,6.7659,0.954905,0.941882,0.0531861,0.266846,0.490155,0.212151,0.548234,0.548234,0,0,-0.00449662,0.0337702,0.945511,0.7996,0.0133292,0.0239312,0.00405589,0.00320398,0.563817,0.012612,-7.16466,-7.98719,14.5873,0.556707,1.01824,-16.6392,-0.908376,-0.167943,2.06318,0.541667,10.5,0,0,30.7917,29.5833,0.0416667,-11.0404,0.0001,-0.00116396,0.111142,1.55631,0.122203,58566,0.123632,56.13,2.05202
1315,0.452609,0.429432,0.0185425,0.0127677,0.663561,0.391379,0.849612,0.465016,0.0258128,0.0456226,0.0172167,0.197252,0.0107985,0,0.23585,0.115025,4.42422,0.0682212,0.299333,0.0857353,0.846841,6.75291,0.95478,0.939908,0.0547351,0.283446,0.486137,0.216731,0.471251,0.471251,0,0,-0.00451209,0.032944,0.944705,0.7961,0.0132771,0.0240538,0.00391247,0.00281656,0.556047,0.0123912,-6.88174,-8.35044,14.9013,0.546957,1.04273,-16.2543,-0.90864,-0.1644,1.96583,0.625,14.2917,0,0,36.6667,29.0833,0.0416667,-11.0394,0.0001,-0.00068311,0.114735,1.53887,0.120908,59227,0.12365,55.06,1.9555
1316,0.455234,0.445277,0.0180069,0.0113528,0.657995,0.394636,0.850049,0.482343,0.0256799,0.0453285,0.0171859,0.192784,0.0106441,0,0.237463,0.119978,4.36538,0.0684353,0.299157,0.0851635,0.842194,6.77643,0.956047,0.941658,0.0525086,0.268301,0.490606,0.212036,0.529133,0.529133,0,0,-0.00451396,0.0342197,0.945672,0.80178,0.013163,0.0236909,0.00427472,0.00333704,0.565937,0.0124302,-6.96206,-8.16211,14.5142,0.558431,1.01302,-16.5265,-0.909091,-0.167711,2.04286,0.291667,11.625,0,0,34.625,34.75,0,-11.0397,0.0001,-0.000685347,0.101072,1.596,0.120783,57260,0.123636,56.88,2.08666
1317,0.457795,0.441643,0.01831,0.0118503,0.665129,0.397724,0.849178,0.473981,0.0257143,0.0447008,0.0171952,0.197863,0.0106592,0,0.239471,0.117136,4.42274,0.0677181,0.30121,0.0848656,0.842633,6.77218,0.955111,0.940676,0.0546071,0.284285,0.487453,0.217657,0.501063,0.501063,0,0,-0.00446894,0.0348392,0.945699,0.798925,0.0131874,0.0238144,0.00410318,0.00303413,0.559058,0.0124563,-7.02169,-8.08724,14.7029,0.55056,1.02415,-16.4903,-0.909091,-0.166808,2.02058,0.208333,10.7083,0,0,33.4583,26.6667,0,-11.0418,0.0001,-0.000925834,0.116832,1.62745,0.128049,55997,0.123629,55.12,2.19011
1318,0.456185,0.447662,0.0181435,0.0116778,0.661063,0.400397,0.849142,0.484644,0.0261453,0.0439494,0.017501,0.19558,0.0106746,0.000416667,0.238619,0.120666,4.40792,0.0672548,0.299979,0.0858194,0.844569,6.77089,0.955135,0.941203,0.0539942,0.278002,0.491168,0.215139,0.526262,0.526262,0,0,-0.00447492,0.0333921,0.946646,0.797519,0.0133743,0.0241552,0.00418982,0.00318179,0.562322,0.0127039,-6.97342,-7.71704,14.7688,0.548174,1.02766,-16.7258,-0.908712,-0.167018,2.04943,0.625,12.0417,0,0,41.4167,34.75,0.0416667,-11.0433,0.0001,-0.000932327,0.103015,1.6414,0.137374,55265,0.123621,55.05,2.08755
1319,0.453376,0.440976,0.0181478,0.0115939,0.660221,0.393831,0.849628,0.478993,0.0261735,0.0433445,0.0175431,0.195075,0.0107109,0,0.238522,0.11855,4.40854,0.0671855,0.300105,0.0856313,0.845489,6.75786,0.953143,0.941201,0.0543822,0.289156,0.488025,0.21515,0.521997,0.521997,0,0,-0.00442803,0.0340985,0.946726,0.794263,0.0135194,0.0241567,0.0040753,0.00308393,0.559261,0.0128726,-7.20076,-7.56902,14.7989,0.546025,1.02313,-16.8175,-0.909091,-0.166936,2.02153,0.375,9.83333,0,0,35.25,25.5833,0,-11.0458,0.0001,-0.000822241,0.11207,1.67537,0.128261,54503,0.123598,55.22,2.14238
1320,0.45716,0.44435,0.0181895,0.0115344,0.66307,0.398818,0.849732,0.479427,0.0262988,0.0430451,0.0176097,0.195904,0.0106592,0,0.238936,0.119084,4.42787,0.0672197,0.300309,0.0861362,0.844854,6.77323,0.954564,0.941066,0.0542055,0.280111,0.49033,0.215968,0.514711,0.514711,0,0,-0.00444954,0.0329829,0.947285,0.796524,0.0134505,0.0242351,0.00402217,0.00306761,0.561443,0.0128647,-7.11575,-7.49451,14.7464,0.547423,1.02094,-16.8704,-0.909091,-0.1671,2.03621,0.708333,10.75,0,0,40.6667,33.3333,0,-11.0488,0.0001,-0.000677781,0.105756,1.61519,0.124435,56508,0.123574,56.38,2.18589
1321,0.457028,0.44461,0.0180645,0.0116592,0.660792,0.395935,0.849981,0.480948,0.0263117,0.0421349,0.0176444,0.195013,0.0106413,0,0.240129,0.119392,4.40469,0.0674439,0.30022,0.0857922,0.845459,6.765,0.954243,0.941471,0.0543479,0.285788,0.490675,0.215532,0.515221,0.515221,0,0,-0.00440275,0.0336544,0.947559,0.794546,0.0135264,0.0242317,0.00403526,0.0030879,0.561047,0.0129991,-7.32686,-7.36895,14.7427,0.545062,1.01781,-16.9962,-0.909091,-0.167756,2.03882,0.791667,9.16667,0,0,36.9167,28.125,0,-11.0517,0.0001,-0.000889781,0.110467,1.54987,0.131687,58460,0.123565,55.78,2.09864
1322,0.456603,0.442796,0.0182899,0.0115701,0.66418,0.39895,0.849353,0.476356,0.0263683,0.042746,0.0176356,0.19708,0.0106848,0,0.238708,0.118243,4.44349,0.0674554,0.300629,0.0858846,0.844909,6.76666,0.954974,0.940741,0.0543925,0.285433,0.489151,0.216916,0.50842,0.50842,0,0,-0.00441775,0.0329415,0.947323,0.79369,0.013539,0.0243792,0.00412199,0.00309535,0.561329,0.0129373,-7.02963,-7.49822,14.8855,0.542982,1.02958,-16.8268,-0.909091,-0.16657,2.02699,0.5,10.3333,0,0,38.5833,31.6667,0,-11.054,0.0001,-0.000464977,0.112027,1.64744,0.12657,55413,0.123574,55.67,2.07248
1323,0.459093,0.449404,0.0180257,0.0109528,0.663335,0.40033,0.849407,0.487971,0.0260018,0.0428643,0.0174391,0.195014,0.0105546,0,0.240477,0.122097,4.4014,0.0673255,0.300659,0.0853723,0.845359,6.7748,0.9547,0.941597,0.0540502,0.279272,0.494696,0.215469,0.545603,0.545603,0,0,-0.00445977,0.0322738,0.947543,0.799286,0.0132534,0.023893,0.0039907,0.00308089,0.561862,0.0127453,-7.24219,-7.60364,14.5095,0.552843,1.01135,-16.9325,-0.909091,-0.168525,2.05857,0.5,9.20833,0,0,37.0417,31.3333,0,-11.0544,0.0001,-0.00101804,0.111425,1.60427,0.124965,56848,0.123596,55.99,2.28685
1324,0.45899,0.444466,0.0181293,0.0113272,0.664257,0.397041,0.849197,0.480076,0.0261774,0.0429642,0.017546,0.195882,0.0106281,0,0.24005,0.119759,4.45202,0.0679702,0.300187,0.0855654,0.845885,6.77047,0.954337,0.941261,0.0545789,0.286772,0.491878,0.216184,0.524027,0.524027,0,0,-0.00443862,0.0333285,0.947399,0.796187,0.0134132,0.0241388,0.00403378,0.0030504,0.56033,0.0128707,-7.13214,-7.54909,14.702,0.548456,1.01875,-16.8693,-0.909091,-0.168023,2.03532,0.666667,10.0833,0,0,36.9583,29.875,0,-11.0512,0.0001,-0.000765624,0.112758,1.59884,0.125507,57009,0.123662,56.45,2.23979
1325,0.458344,0.450802,0.0180038,0.0110592,0.661733,0.399897,0.850439,0.489512,0.0263683,0.0421255,0.0176977,0.194486,0.0105878,0,0.24022,0.122653,4.40338,0.0667015,0.299867,0.0860067,0.845533,6.77237,0.953504,0.941668,0.0544212,0.283385,0.494349,0.214625,0.545714,0.545714,0,0,-0.0044259,0.0330169,0.948655,0.797426,0.0134337,0.0242233,0.00408937,0.00315293,0.561032,0.0129707,-7.19372,-7.20642,14.6376,0.548424,1.01739,-17.1199,-0.909091,-0.168586,2.06857,0.416667,8.79167,0,0,39.5417,32.5,0,-11.0449,0.0001,-0.000786496,0.103121,1.63214,0.126834,55887,0.123688,57.68,2.31493
1326,0.455444,0.449177,0.0180549,0.0108917,0.660058,0.399739,0.849155,0.48594,0.0265414,0.0419921,0.0178105,0.194083,0.0106508,0,0.238902,0.121081,4.44172,0.0667404,0.299375,0.0863357,0.846207,6.76693,0.953637,0.941502,0.0544736,0.287437,0.490873,0.214379,0.55112,0.55112,0,0,-0.00442754,0.0322259,0.948066,0.794288,0.0135934,0.0243968,0.00384847,0.00295128,0.558976,0.0130818,-7.30698,-7.17743,14.7609,0.545242,1.01969,-17.1144,-0.909091,-0.167609,2.05782,0.625,8.54167,0,0,37.5417,28.5,0,-11.0443,0.0001,-0.000897154,0.118832,1.62741,0.129595,55949,0.123677,55.54,2.13521
1327,0.45483,0.439557,0.0181309,0.0117244,0.66007,0.39272,0.849427,0.476427,0.0263036,0.0432511,0.0176241,0.194871,0.0106439,0,0.238323,0.118137,4.44196,0.0679203,0.299599,0.0862205,0.845834,6.76642,0.95404,0.941256,0.0542014,0.278159,0.490429,0.214751,0.516328,0.516328,0,0,-0.00445522,0.0325417,0.946762,0.795816,0.0134755,0.0242628,0.00405631,0.00310536,0.561514,0.012894,-7.13031,-7.57261,14.7539,0.547358,1.02616,-16.8471,-0.909091,-0.166925,2.01401,0.541667,11,0,0,39.625,31.1667,0,-11.046,0.0001,-0.000850242,0.108231,1.63218,0.126139,55907,0.123664,56.06,2.135
1328,0.458773,0.446094,0.0180435,0.0113,0.662578,0.39677,0.849244,0.479702,0.0262438,0.0425614,0.0175985,0.195605,0.0106304,0,0.24101,0.119176,4.43215,0.0670579,0.301307,0.0857097,0.845078,6.7743,0.955186,0.941539,0.0538091,0.281714,0.491205,0.215937,0.517434,0.517434,0,0,-0.00442841,0.0329458,0.947465,0.796241,0.0134502,0.024175,0.00397941,0.00305296,0.561909,0.0129254,-7.24768,-7.44577,14.6938,0.548265,1.01646,-16.9597,-0.909091,-0.168491,2.04377,0.666667,9.33333,0,0,36.5,29.625,0,-11.0451,0.0001,-0.00108592,0.118234,1.61272,0.123212,56628,0.123703,56.79,2.1442
1329,0.45565,0.4367,0.0182639,0.0119281,0.664596,0.393287,0.849601,0.472633,0.0261474,0.0435831,0.0174971,0.197654,0.0106661,0,0.239929,0.117409,4.47237,0.0682555,0.301202,0.0858773,0.845624,6.76783,0.954366,0.940825,0.0542738,0.280139,0.490112,0.217443,0.498555,0.498555,0,0,-0.00446434,0.0320971,0.946707,0.796503,0.0134038,0.0242117,0.00415978,0.0030991,0.560229,0.012741,-6.98836,-7.69927,14.8203,0.545599,1.0312,-16.6978,-0.909091,-0.166927,2.00033,0.541667,10.9167,0,0,37.3333,30,0,-11.0392,0.0001,-0.000768624,0.113628,1.61566,0.122777,56547,0.123776,56.68,2.21742
1330,0.456615,0.444985,0.018067,0.0113858,0.661107,0.396529,0.848509,0.481556,0.0262683,0.0426257,0.0176138,0.194851,0.0106902,0,0.239514,0.119801,4.44776,0.0679092,0.299808,0.086025,0.845233,6.76612,0.953487,0.941463,0.0536933,0.285757,0.490933,0.214751,0.523282,0.523282,0,0,-0.00444226,0.0329293,0.947487,0.796129,0.0134584,0.0242049,0.00402105,0.00305948,0.559798,0.0128839,-7.20212,-7.45049,14.7137,0.547998,1.01967,-16.9314,-0.909091,-0.167886,2.03714,0.791667,10.2917,0,0,37.875,31.75,0,-11.0331,0.0001,-0.000327969,0.109192,1.62159,0.128402,56173,0.123818,55.74,1.75306
1331,0.452549,0.438164,0.0182011,0.0120282,0.658071,0.391866,0.848375,0.472603,0.026586,0.0427377,0.017794,0.195292,0.0108036,0,0.237861,0.116196,4.45377,0.0680005,0.299693,0.0867056,0.842768,6.75478,0.953719,0.941028,0.0548701,0.286954,0.485221,0.21492,0.485835,0.485835,0,0,-0.00441037,0.0340653,0.946923,0.792798,0.0136758,0.0245923,0.00424575,0.00322048,0.561756,0.0130673,-7.1115,-7.41621,14.9176,0.543182,1.03319,-16.8949,-0.909091,-0.166068,2.0058,0.583333,10.1667,0,0,37.3333,28.125,0.0416667,-11.0312,0.0001,-0.000946071,0.112454,1.62645,0.122636,56202,0.123826,54.94,2.09146
1332,0.456378,0.446687,0.0180376,0.01102,0.660212,0.397202,0.84946,0.482244,0.0261402,0.0429906,0.0175236,0.193988,0.0106264,0,0.239095,0.119789,4.429,0.0679801,0.299123,0.0856748,0.844629,6.77886,0.955178,0.941558,0.053757,0.278639,0.489682,0.214196,0.537886,0.537886,0,0,-0.00442232,0.0339277,0.947511,0.797574,0.0133895,0.0240663,0.00423944,0.00326022,0.563959,0.0128692,-7.18182,-7.50245,14.6156,0.551277,1.01375,-16.9389,-0.909091,-0.167835,2.04767,0.583333,9.375,0,0,38.625,32.9167,0,-11.0317,0.0001,-0.000875869,0.10855,1.57991,0.125504,57642,0.12381,56.6,2.15344
1333,0.453439,0.439925,0.0181449,0.0115648,0.66066,0.393168,0.847944,0.47652,0.0262772,0.0429229,0.0175974,0.194662,0.0106361,0,0.238335,0.117997,4.48083,0.0681437,0.299237,0.0858757,0.84652,6.76929,0.95442,0.94121,0.0542132,0.288695,0.488335,0.214612,0.51814,0.51814,0,0,-0.00442091,0.0335677,0.947279,0.795199,0.013488,0.0242413,0.00413708,0.00312873,0.561722,0.012917,-7.19354,-7.50645,14.7167,0.548369,1.02072,-16.8917,-0.909091,-0.167095,2.01215,0.375,9.58333,0,0,37.2083,29.7083,0,-11.0325,0.0001,-0.00100153,0.110547,1.65157,0.122118,55423,0.123819,55.68,2.01008
