step,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
3210,0,0,0.0483698,0.0483698,0.42905,0,0.816501,0,0.0262424,0.0224957,0.017376,0.368248,0.00906614,0,0.124164,0,4.39566,0.406229,0.300006,0.0889752,0.38542,5.963,0.932743,0.598096,0.0931368,0.331503,0,0.304863,0,0,0,0,-0.00342055,0.160753,0.886021,0.767881,0.0125911,0.0243995,0.0530538,0.0318489,0.541214,0.013855,13.2607,5.99663,19.2972,0.423671,2.02907,-13.3004,-0.714286,-0.0318422,0,20.0417,194.667,0,0,0,0,0,-10.548,0.0001,0.0187673,0.0075396,1.62386,0.120165,56366,0.1353,21.03,-2.09067
3211,0,0,0.0481641,0.0481641,0.429378,0,0.816942,0,0.0264784,0.0227944,0.0175109,0.366886,0.00906253,0,0.124103,0,4.3654,0.400873,0.300284,0.088895,0.384592,5.97597,0.933554,0.599024,0.093036,0.330169,0,0.30328,0,0,0,0,-0.00341976,0.158528,0.88537,0.766576,0.0126501,0.0246265,0.052721,0.0317148,0.547696,0.0138906,13.4554,5.94419,19.2773,0.421465,2.01481,-13.3328,-0.714286,-0.0320022,0,18.5833,195.583,0,0,0,0,0,-10.5451,0.0001,0.0336345,0.00719404,1.46413,0.117721,62145,0.135331,20.8,-2.09043
3212,0,0,0.0478704,0.0478704,0.429121,0,0.817373,0,0.026646,0.0229387,0.0176503,0.365176,0.00901669,0,0.124238,0,4.34015,0.396982,0.29956,0.0887666,0.384544,5.98086,0.934446,0.600433,0.0926972,0.332047,0,0.301603,0,0,0,0,-0.00340736,0.156716,0.88482,0.76505,0.0127325,0.0247941,0.0524946,0.0316491,0.552728,0.01395,13.5837,5.92999,19.3187,0.418935,1.99653,-13.3885,-0.714286,-0.0321747,0,21.5833,194.792,0,0,0,0,0,-10.542,0.0001,0.0494598,0.00682794,1.51828,0.120461,59987,0.135361,21.09,-2.09055
3213,0,0,0.0480369,0.0480369,0.430189,0,0.817122,0,0.026508,0.0228345,0.0175559,0.364418,0.0089836,0,0.123385,0,4.34684,0.396628,0.299681,0.088293,0.385745,5.98351,0.933608,0.599661,0.0937578,0.332214,0,0.300567,0,0,0,0,-0.00350657,0.156789,0.885403,0.768899,0.0125467,0.0245533,0.0523553,0.0315518,0.548867,0.0137804,13.558,5.88404,19.2374,0.420657,1.99628,-13.3526,-0.714286,-0.0321478,0,20.2917,193.708,0,0,0,0,0,-10.5389,0.0001,0.0655461,0.00678356,1.59076,0.117644,57541,0.135384,21.16,-2.08989
3214,0,0,0.0480802,0.0480802,0.43203,0,0.817338,0,0.0265397,0.0228902,0.0175862,0.365005,0.00893726,0,0.123441,0,4.33363,0.396038,0.300227,0.0882653,0.385395,5.98034,0.934882,0.599426,0.0929207,0.32987,0,0.301001,0,0,0,0,-0.0035723,0.155849,0.88592,0.769855,0.0125043,0.0245061,0.0523087,0.0315036,0.546029,0.0137344,13.5115,5.85652,19.2109,0.419662,1.99319,-13.3542,-0.714286,-0.0322507,0,19.2917,195.708,0,0,0,0,0,-10.5358,0.0001,0.02249,0.00656136,1.53013,0.125408,59378,0.135408,20.9,-2.0882
3215,0,0,0.0481731,0.0481731,0.432029,0,0.81616,0,0.0263957,0.0230295,0.017511,0.364117,0.00899342,0,0.122816,0,4.36936,0.397571,0.299451,0.0882579,0.387158,5.98372,0.934499,0.598951,0.0909513,0.326976,0,0.300313,0,0,0,0,-0.00359979,0.156777,0.885873,0.771146,0.0124181,0.0243393,0.0525399,0.0316237,0.545172,0.0136634,13.5256,5.89704,19.2317,0.420327,2.0064,-13.3345,-0.714286,-0.0321915,0,20.2083,196.625,0,0,0,0,0,-10.5326,0.0001,0.0250003,0.00644116,1.68875,0.120157,54344,0.135436,20.95,-2.0893
3216,0,0,0.0481379,0.0481379,0.432606,0,0.816438,0,0.0265232,0.0231528,0.0175962,0.363801,0.00901604,0,0.122721,0,4.3663,0.395357,0.299972,0.0885231,0.38536,5.97427,0.934884,0.599116,0.0906938,0.326986,0,0.29974,0,0,0,0,-0.00359845,0.155668,0.886176,0.770341,0.0124709,0.0244688,0.0522343,0.0314862,0.546365,0.0137141,13.5548,5.83172,19.1818,0.419275,1.99471,-13.3497,-0.714286,-0.0322481,0,22.25,193.542,0,0,0,0,0,-10.5295,0.0001,0.0227597,0.00641474,1.52893,0.122971,59509,0.135462,20.58,-2.09018
3217,0,0,0.0477777,0.0477777,0.431417,0,0.816601,0,0.0270687,0.0234427,0.01793,0.362066,0.00905046,0,0.122985,0,4.33293,0.390329,0.299848,0.0889314,0.384489,5.99494,0.936013,0.600773,0.0908896,0.327246,0,0.297922,0,0,0,0,-0.00361192,0.153903,0.885245,0.765913,0.0126976,0.0250009,0.0518557,0.0313434,0.551849,0.0138961,13.7313,5.86518,19.2941,0.414216,1.98342,-13.4288,-0.714286,-0.0324039,0,20.2917,193.208,0,0,0,0,0,-10.5259,0.0001,0.0143203,0.00628322,1.55224,0.146221,57878,0.135496,20.76,-2.08986
3218,0,0,0.0478057,0.0478057,0.433793,0,0.816281,0,0.0272614,0.0237226,0.0180499,0.360826,0.00898999,0,0.122435,0,4.33951,0.387933,0.299827,0.0886943,0.387339,5.98568,0.935723,0.60066,0.0901615,0.322197,0,0.29677,0,0,0,0,-0.0037316,0.152648,0.88622,0.767619,0.0126572,0.025067,0.0514485,0.0311163,0.548884,0.0138353,13.6382,5.7382,19.1783,0.41427,1.97722,-13.4399,-0.714286,-0.0325757,0,19.5417,193.042,0,0,0,0,0,-10.522,0.0001,0.0212913,0.00631462,1.65281,0.119099,55479,0.135536,21.14,-2.09182
3219,0,0,0.0476093,0.0476093,0.43348,0,0.816326,0,0.0275899,0.0240313,0.0182546,0.358959,0.00903124,0,0.122128,0,4.31941,0.384829,0.299337,0.0887904,0.38635,5.99471,0.935047,0.601566,0.0895225,0.32268,0,0.294723,0,0,0,0,-0.00376587,0.151243,0.885622,0.765225,0.0127679,0.0253521,0.0511341,0.0309997,0.550954,0.0139229,13.7306,5.75473,19.2381,0.411823,1.97382,-13.4833,-0.714286,-0.0326794,0,21.5,191.792,0,0,0,0,0,-10.5185,0.0001,0.0206142,0.00625555,1.53061,0.120005,59556,0.135568,20.92,-2.09045
3220,0,0,0.0473003,0.0473003,0.432858,0,0.817037,0,0.0280767,0.0240499,0.0185558,0.357917,0.00909025,0,0.122591,0,4.30861,0.378274,0.30029,0.0890669,0.385939,6.01201,0.936125,0.60298,0.0890322,0.319098,0,0.293802,0,0,0,0,-0.00381058,0.149419,0.885452,0.761554,0.012961,0.0257862,0.0505866,0.0307282,0.554708,0.0140623,13.8231,5.71073,19.2612,0.40791,1.95811,-13.5503,-0.714286,-0.0328489,0,22.5833,189.042,0,0,0,0,0,-10.515,0.0001,0.018148,0.00625493,1.69456,0.117966,54235,0.135604,21.41,-2.09332
3221,0,0,0.0468879,0.0468879,0.430881,0,0.816615,0,0.0283573,0.0244208,0.0187412,0.356203,0.00913174,0,0.122979,0,4.2855,0.371846,0.299915,0.0892073,0.383858,6.02827,0.937583,0.604977,0.0889677,0.319219,0,0.29204,0,0,0,0,-0.00378197,0.147819,0.884312,0.758796,0.0131209,0.0261088,0.0501999,0.0305991,0.562282,0.0141866,14.0541,5.68756,19.2931,0.405922,1.94283,-13.6052,-0.714286,-0.0329875,0,23.75,188.042,0,0,0,0,0,-10.5109,0.0001,0.0271432,0.00620184,1.50526,0.119485,60504,0.135637,21.46,-2.09118
3222,0,0,0.046349,0.046349,0.428537,0,0.817159,0,0.0290204,0.024784,0.0191729,0.354415,0.00923923,0,0.124148,0,4.23834,0.365896,0.299517,0.0903937,0.384352,6.0318,0.93641,0.607749,0.0888723,0.323245,0,0.291019,0,0,0,0,-0.00377685,0.146761,0.88359,0.75215,0.0135223,0.0267735,0.0497713,0.0304281,0.568576,0.0145088,14.195,5.749,19.4566,0.40085,1.92567,-13.7075,-0.714286,-0.0332064,0,27,184.917,0,0,0,0,0,-10.5073,0.0001,0.0119601,0.006224,1.64625,0.13574,55165,0.135663,21.53,-2.09255
3223,0,0,0.046397,0.046397,0.429965,0,0.816594,0,0.0290467,0.0248679,0.0191908,0.353389,0.00927828,0,0.123432,0,4.26252,0.364249,0.299518,0.0902211,0.384212,6.03953,0.936697,0.607446,0.0889718,0.323613,0,0.289586,0,0,0,0,-0.00385596,0.146322,0.884185,0.75357,0.013444,0.0267359,0.0494808,0.0302915,0.567574,0.0144366,14.1426,5.64377,19.3447,0.401473,1.92333,-13.7007,-0.714286,-0.0332698,0,28.875,188.417,0,0,0,0,0,-10.504,0.0001,0.00633151,0.00614192,1.54715,0.121585,58909,0.135698,21.83,-2.09293
