step,Episode_Metrics/bridge/balance_debt,Episode_Metrics/bridge/credible,Episode_Metrics/bridge/credible_best_s,Episode_Metrics/bridge/entry_speed,Episode_Metrics/bridge/failed,Episode_Metrics/bridge/handoff,Episode_Metrics/bridge/missed_goal,Episode_Metrics/bridge/potential,Episode_Metrics/bridge/progress_steps,Episode_Metrics/bridge/quality,Episode_Metrics/onefoot/best_dwell,Episode_Metrics/onefoot/capture_error,Episode_Metrics/onefoot/clearance,Episode_Metrics/onefoot/com_offset,Episode_Metrics/onefoot/com_speed,Episode_Metrics/onefoot/cross_track,Episode_Metrics/onefoot/diagnostic_valid,Episode_Metrics/onefoot/distance,Episode_Metrics/onefoot/dwell,Episode_Metrics/onefoot/head_speed,Episode_Metrics/onefoot/heading_error,Episode_Metrics/onefoot/injected_speed,Episode_Metrics/onefoot/lateral,Episode_Metrics/onefoot/left_contact,Episode_Metrics/onefoot/left_force,Episode_Metrics/onefoot/left_load,Episode_Metrics/onefoot/phase,Episode_Metrics/onefoot/right_contact,Episode_Metrics/onefoot/right_force,Episode_Metrics/onefoot/single_support,Episode_Metrics/onefoot/speed,Episode_Metrics/onefoot/success,Episode_Metrics/onefoot/success_050,Episode_Metrics/onefoot/success_100,Episode_Metrics/onefoot/success_200,Episode_Metrics/onefoot/support_cop_y_offset,Episode_Metrics/onefoot/support_yaw,Episode_Metrics/onefoot/upright,Episode_Metrics/onefoot/waist_axis_alignment,Episode_Metrics/onefoot/waist_axis_error,Episode_Metrics/onefoot/waist_capture_error,Episode_Metrics/onefoot/waist_foreaft_capture,Episode_Metrics/onefoot/waist_foreaft_error,Episode_Metrics/onefoot/waist_front_load,Episode_Metrics/onefoot/waist_pelvis_offset,Episode_Metrics/onefoot/waist_pitch_deg,Episode_Metrics/onefoot/waist_roll_deg,Episode_Metrics/onefoot/waist_roll_error_deg,Episode_Metrics/onefoot/waist_roll_match,Episode_Metrics/onefoot/waist_roll_speed,Episode_Metrics/onefoot/waist_target_roll_deg,Episode_Reward/failure,Episode_Reward/handoff,Episode_Reward/shaping,Episode_Reward/task,Episode_Termination/body_ground,Episode_Termination/fell_over,Episode_Termination/nan_state,Episode_Termination/out_of_terrain_bounds,Episode_Termination/replanted_swing,Episode_Termination/stalled_transfer,Episode_Termination/time_out,Loss/entropy,Loss/learning_rate,Loss/surrogate,Loss/value,Perf/collection_time,Perf/learning_time,Perf/total_fps,Policy/mean_std,Train/mean_episode_length,Train/mean_reward
9510,0.602398,0.610522,0.974542,0.608527,0.00969012,0.00747661,0.00967804,0.557951,0.397802,0.63136,0.978966,0.0150045,0.0835028,0.0112896,0.323695,0.0296572,0.00509259,0.703975,0.243691,2.9405,0.102007,0.636594,0.0441909,0.864038,6.98875,0.979147,1,0.000524745,0.00722656,0.61473,0.331112,0.00181159,0.845745,0.544182,0.00181159,-0.00610509,0.107324,0.946262,0.78872,0.0130447,0.0133928,0.00285901,0.00170914,0.529461,0.00985353,11.9608,-8.76583,13.118,0.486646,0.511235,-13.7102,-0.588235,0.242845,-0.193213,2.32828,4.79167,3.83333,0,0,0.791667,3.79167,8.54167,-4.39503,0.0001,0.00173188,0.217005,2.12519,0.145588,43290,0.211537,124.53,6.12347
9511,0.720377,0.606578,1.02969,0.594426,0.00907679,0.00679427,0.00907679,0.560216,0.4076,0.626151,1.03732,0.0153843,0.0827298,0.011655,0.302323,0.0311475,0,0.701303,0.264773,2.90192,0.105661,0.625049,0.0478815,0.874137,6.97946,0.978447,1,0.000738143,0.0122324,0.619135,0.310019,0,0.879817,0.600091,0,-0.00606776,0.104942,0.947582,0.791291,0.0131726,0.0135296,0.0025127,0.00154535,0.53384,0.0100974,12.1049,-7.86318,13.2756,0.482398,0.497578,-14.2455,-0.588235,0.232031,-0.201777,2.45556,4.95833,4.20833,0,0,0.916667,4.29167,6.79167,-4.39397,0.0001,0.000608516,0.179472,2.10739,0.176262,43046,0.211595,124.13,6.30535
9512,0.778909,0.601555,1.10296,0.596561,0.00877907,0.00653898,0.00877907,0.551958,0.422166,0.622059,1.11002,0.0149607,0.0862123,0.0113468,0.294219,0.0328434,0.00198413,0.713618,0.283742,2.93499,0.103055,0.627037,0.0468336,0.881,7.00315,0.981976,1,0.000471674,0.00804972,0.615008,0.301841,0.00555556,0.904187,0.675133,0.00555556,-0.00610768,0.105827,0.947585,0.791072,0.0130498,0.0131485,0.00252723,0.00155787,0.533749,0.00991205,12.1371,-8.25578,12.9142,0.494186,0.484764,-14.1146,-0.584967,0.235839,-0.206775,2.60409,4.625,3.70833,0,0,0.666667,4.33333,6.08333,-4.39149,0.0001,0.00104269,0.159415,2.18405,0.170816,41745,0.21158,134.21,6.94667
9513,0.783584,0.575001,1.05059,0.602317,0.00876804,0.00636653,0.00876804,0.538536,0.385695,0.616475,1.05607,0.0154686,0.0822426,0.0116682,0.29224,0.0333335,0,0.715997,0.254426,2.97174,0.107965,0.63271,0.0474978,0.874783,6.99535,0.980172,1,0.000918769,0.0196326,0.585053,0.300526,0,0.86177,0.628934,0,-0.00595278,0.101712,0.9483,0.795491,0.0130277,0.0134869,0.00204588,0.00122283,0.528091,0.0100229,12.2223,-7.37823,13.399,0.474604,0.495899,-14.5575,-0.588235,0.232885,-0.206354,2.48289,3.25,2.875,0,0,1.08333,4.16667,4.54167,-4.39087,0.0001,-0.00185266,0.142988,2.15902,0.16854,42234,0.211613,131.23,6.30142
9514,0.674653,0.599584,0.981473,0.60333,0.00981721,0.00680865,0.00981721,0.558313,0.391721,0.627382,0.985007,0.0163312,0.0848841,0.0121529,0.318254,0.030538,0.000148582,0.703752,0.246665,3.07432,0.112067,0.633547,0.0495272,0.854484,6.95638,0.974357,1,0.000635987,0.00813536,0.607714,0.327823,2.1226e-05,0.80885,0.561425,2.1226e-05,-0.00599577,0.102375,0.945927,0.779948,0.0137158,0.0145854,0.00248643,0.00155217,0.529354,0.0105957,12.0411,-7.73115,13.7069,0.476031,0.543136,-14.2973,-0.588223,0.225599,-0.196281,2.3234,2.20833,1.54167,0,0,0.5,2.375,84.2083,-4.38834,0.0001,-0.00114111,0.464408,2.15515,0.164319,42382,0.211713,119.08,5.56105
9515,0.63198,0.573073,0.989984,0.611683,0.00960842,0.00619534,0.00960842,0.534799,0.371583,0.620185,0.993984,0.0156201,0.080681,0.0117433,0.308642,0.0337473,0.00166667,0.706459,0.237381,3.16175,0.108461,0.637733,0.0486954,0.860475,6.99024,0.977854,1,0.001202,0.0162379,0.578349,0.316461,0,0.808497,0.539174,0,-0.00596081,0.106688,0.947971,0.797187,0.0129787,0.01367,0.00241348,0.00148588,0.531647,0.0100204,12.355,-7.06589,13.6847,0.463063,0.513131,-14.6587,-0.588235,0.229702,-0.198475,2.33916,2.08333,1.95833,0,0,0.958333,3.08333,6.04167,-4.38592,0.0001,0.0015612,0.383298,2.13355,0.162565,42813,0.211734,132.13,6.0634
9516,0.364438,0.531534,0.998963,0.600494,0.00899083,0.00591871,0.00899083,0.505467,0.345925,0.616655,1.00344,0.0136366,0.07111,0.0107304,0.284463,0.0342204,0.00328621,0.681356,0.221472,2.98407,0.0999186,0.631352,0.0436019,0.877463,7.03258,0.980109,1,0.0010188,0.016051,0.534873,0.291037,0.00130208,0.796586,0.595079,0.00130208,-0.00589421,0.0997534,0.95401,0.834317,0.0112537,0.0111363,0.00126788,0.000818919,0.531809,0.00862172,12.7519,-5.91242,13.0849,0.454237,0.406592,-15.4901,-0.587469,0.220875,-0.198127,2.36929,3.04167,2.83333,0,0,1.5,4.54167,16.7917,-4.38622,0.0001,-0.000786308,0.252359,2.18401,0.171071,41741,0.21174,144.43,6.49846
9517,0.446461,0.56227,1.07995,0.603924,0.00813228,0.00654086,0.00813228,0.524593,0.382474,0.614982,1.08436,0.012496,0.0735419,0.0100074,0.276044,0.0353883,0.00173611,0.711958,0.250781,2.88372,0.0975856,0.630344,0.0405526,0.898135,7.06754,0.985964,1,0.000535169,0.00856565,0.566661,0.281339,0,0.893698,0.621749,0,-0.00599122,0.0999859,0.954899,0.840465,0.0107399,0.010012,0.00147962,0.000924695,0.532004,0.00811296,12.5539,-6.65105,12.3428,0.473932,0.371394,-15.1797,-0.588235,0.244996,-0.210235,2.55027,2.83333,2.5,0,0,1,3.29167,13.7083,-4.38686,0.0001,-0.00167247,0.205906,2.14544,0.169326,42468,0.211762,143.17,6.65302
9518,0.498491,0.562879,1.0813,0.606783,0.00796529,0.00638528,0.00796529,0.525701,0.375646,0.611616,1.08871,0.0125617,0.0730696,0.0100736,0.27413,0.0356934,0.00245098,0.722726,0.251477,2.93787,0.100499,0.635019,0.0409538,0.897983,7.06884,0.984866,1,0.000678196,0.0119817,0.57028,0.279496,0,0.897623,0.637359,0,-0.00596205,0.0975155,0.955611,0.842572,0.0107034,0.0100435,0.00127579,0.000782724,0.531578,0.00813485,12.5309,-6.36781,12.3616,0.472432,0.364187,-15.3508,-0.588235,0.248464,-0.2147,2.54745,2.70833,1.95833,0,0,1.08333,3.58333,11.5833,-4.38808,0.0001,0.000467143,0.191646,2.18145,0.177963,41664,0.211759,142.96,6.5742
9519,0.475676,0.546811,1.0996,0.599229,0.00776178,0.00575226,0.00776178,0.514614,0.372772,0.609179,1.10716,0.0121743,0.0712725,0.00984606,0.261356,0.0366072,0.009012,0.713548,0.250491,2.97662,0.098391,0.629152,0.0401699,0.902523,7.08527,0.986154,1,0.000809916,0.0132778,0.554684,0.266871,0,0.903231,0.69793,0,-0.00593911,0.0978124,0.957806,0.849452,0.0103546,0.00949748,0.000752789,0.000430442,0.527995,0.00784449,12.4781,-5.98043,12.2849,0.46968,0.348515,-15.6281,-0.588235,0.237619,-0.216692,2.58498,2.33333,1.75,0,0,1.29167,4.25,11.9583,-4.38633,0.0001,-0.00133518,0.180285,2.18707,0.163812,41815,0.211819,144.72,6.3432
9520,0.55953,0.546167,1.10298,0.597394,0.00774445,0.00616281,0.00774445,0.511884,0.375507,0.609585,1.10783,0.0127817,0.0708248,0.0101488,0.260595,0.035517,0,0.710614,0.250334,3.03514,0.101156,0.627451,0.0412633,0.899556,7.05628,0.9848,1,0.00085198,0.0141224,0.551858,0.266456,0,0.911673,0.667439,0,-0.00591748,0.0970834,0.955381,0.845176,0.0105897,0.0103553,0.00113197,0.000718839,0.52977,0.00806005,12.5747,-6.18606,12.6881,0.457668,0.375662,-15.3208,-0.588235,0.243709,-0.214552,2.60715,2.5,2.45833,0,0,1.33333,4.125,9.25,-4.38362,0.0001,0.000205789,0.169354,2.17751,0.170803,41861,0.211866,142.83,6.44155
9521,0.61777,0.567118,1.04965,0.600143,0.00884866,0.0064294,0.00884866,0.528481,0.384715,0.618851,1.05527,0.0146145,0.0754238,0.0111992,0.285318,0.0333732,0.00817582,0.691861,0.251257,3.07524,0.108325,0.62791,0.0459128,0.879878,7.00703,0.980011,1,0.000638831,0.010655,0.576621,0.293527,2.80206e-05,0.840655,0.627612,2.80206e-05,-0.00588908,0.100493,0.952035,0.817992,0.0119436,0.012511,0.00149143,0.000899444,0.526235,0.00917993,12.1254,-6.73296,13.3635,0.456227,0.458406,-14.9063,-0.588219,0.232778,-0.201807,2.49285,1.83333,1.875,0,0,0.5,3.29167,66.75,-4.38111,0.0001,-0.000916754,0.347393,2.04242,0.148134,44876,0.211885,128.61,6.16824
9522,0.532944,0.553795,0.988632,0.60812,0.00977714,0.00596552,0.00977714,0.517349,0.362364,0.620125,0.993606,0.0148715,0.0802221,0.0112099,0.301697,0.0303729,0.00683489,0.676443,0.231565,3.10333,0.103897,0.634236,0.0424301,0.862389,6.98247,0.975249,1,0.000593346,0.0109633,0.560415,0.309433,0,0.803138,0.604666,0,-0.00598668,0.107128,0.947528,0.800161,0.0126045,0.0131238,0.00249719,0.00149568,0.52521,0.00955319,12.0735,-8.16479,13.2845,0.472506,0.502595,-14.0318,-0.588235,0.220128,-0.19337,2.3481,2.41667,2.33333,0,0,0.625,2.95833,7.375,-4.38114,0.0001,0.00141996,0.335582,2.17122,0.174042,41915,0.211851,142.72,6.33294
9523,0.337888,0.541753,1.06159,0.603116,0.00847469,0.00624814,0.00847469,0.506387,0.371368,0.613871,1.06633,0.0121157,0.0735997,0.00971547,0.274316,0.0330751,0.00412088,0.694385,0.237845,2.97438,0.0945583,0.630353,0.0368563,0.892771,7.06708,0.983597,1,0.000545243,0.00548107,0.545878,0.279653,0,0.865047,0.643277,0,-0.00605306,0.10083,0.954113,0.84025,0.0106042,0.00983652,0.00139874,0.000836909,0.528593,0.00785291,12.4913,-7.32934,12.1017,0.482761,0.370767,-14.7862,-0.588235,0.236856,-0.206244,2.50517,4.08333,3.04167,0,0,0.75,4.54167,19.75,-4.38021,0.0001,0.00517525,0.260975,2.18866,0.17019,41674,0.211899,147.94,6.8574
9524,0.329416,0.553687,1.09888,0.601837,0.00786986,0.00622899,0.00786986,0.516152,0.377638,0.61204,1.10266,0.0114317,0.0733592,0.00932832,0.267,0.0340972,0.00277778,0.710256,0.251017,2.92831,0.0918654,0.630479,0.0359884,0.904236,7.08271,0.986381,1,0.000530659,0.00684699,0.55751,0.271228,0,0.897229,0.692607,0,-0.00602655,0.0988749,0.955551,0.848136,0.0101762,0.00887652,0.00124196,0.000733685,0.528159,0.00751467,12.6886,-6.96022,11.7821,0.4866,0.336759,-15.1106,-0.588235,0.24431,-0.2135,2.59425,2.08333,2.41667,0,0,0.75,4.04167,14.75,-4.37717,0.0001,-7.26077e-05,0.247743,2.17507,0.172174,41880,0.211977,151.41,7.20703
9525,0.419153,0.539542,1.10878,0.59832,0.00794966,0.00588338,0.00794966,0.509374,0.375445,0.611665,1.11321,0.0124874,0.069756,0.0100753,0.264075,0.0357267,0.00208333,0.702949,0.251305,2.95904,0.0946775,0.625695,0.0409548,0.901306,7.06404,0.983806,1,0.000889041,0.0161334,0.544492,0.268971,0,0.888669,0.690249,0,-0.00592698,0.0985419,0.956065,0.84937,0.0105196,0.00980207,0.00106777,0.000639482,0.529114,0.00796136,12.7444,-5.90209,12.4654,0.467433,0.361279,-15.6325,-0.588235,0.236371,-0.212577,2.62745,2.58333,2.375,0,0,1.375,4.20833,14.1667,-4.37378,0.0001,0.00296309,0.224053,2.18219,0.169143,41807,0.212021,147.7,7.34133
9526,0.382461,0.541746,1.11089,0.607197,0.00772995,0.00607662,0.00772995,0.507459,0.372008,0.608086,1.11629,0.0114725,0.0693741,0.00939733,0.260002,0.0362609,0.00341416,0.712713,0.249845,2.95187,0.0951582,0.632698,0.0372132,0.904255,7.09593,0.986183,1,0.000599891,0.0126276,0.547205,0.264681,0,0.901831,0.678,0,-0.00595447,0.0980758,0.957947,0.858115,0.00980639,0.00880701,0.000861647,0.00048277,0.527701,0.00739621,12.7143,-6.04423,12.1241,0.465712,0.328042,-15.5672,-0.588235,0.246501,-0.216253,2.60777,2.33333,1.70833,0,0,1.20833,3.91667,14,-4.37057,0.0001,0.000278248,0.193158,2.03156,0.171216,44627,0.212045,149.8,7.01428
9527,0.483432,0.547336,1.08874,0.604806,0.00796141,0.00606326,0.00796141,0.514692,0.370679,0.610106,1.09371,0.0130482,0.0680116,0.0103954,0.269428,0.0376605,0,0.717945,0.249878,2.9434,0.101253,0.6336,0.0431466,0.895085,7.05879,0.982718,1,0.00116889,0.0200778,0.551676,0.275222,0.00160256,0.865498,0.648548,0.00160256,-0.00582897,0.0990083,0.956258,0.846786,0.0106716,0.0103865,0.000752502,0.000411206,0.526297,0.00828369,12.6932,-5.37481,13.0342,0.443185,0.375595,-15.7495,-0.588235,0.241996,-0.213748,2.56834,1.91667,1.95833,0,0,1.79167,5.20833,11.125,-4.36753,0.0001,0.00139647,0.176088,2.19295,0.16758,41644,0.212155,147,7.33164
9528,0.487403,0.551599,1.09674,0.598646,0.00799559,0.00583445,0.00798281,0.516162,0.375795,0.612595,1.10311,0.0128911,0.0667002,0.0102926,0.267541,0.0373216,0.00255773,0.714062,0.253057,2.89021,0.101369,0.628329,0.0424534,0.897478,7.05498,0.984127,1,0.000993766,0.0157051,0.557768,0.273391,0.00211892,0.876007,0.68815,0.00211892,-0.00587366,0.0992745,0.955962,0.849747,0.0104653,0.0103068,0.00106837,0.00066188,0.530632,0.00805377,12.7781,-5.58741,13.02,0.439381,0.367573,-15.5512,-0.588214,0.235865,-0.213206,2.58602,1.875,1.54167,0,0,1.08333,3.83333,55.7083,-4.36317,0.0001,-0.00196086,0.30321,2.19429,0.172115,41541,0.21223,143.27,6.8771
9529,0.457154,0.535415,1.05313,0.598363,0.00825052,0.0057452,0.00825052,0.508866,0.361901,0.612566,1.05768,0.0130131,0.06741,0.0103462,0.266337,0.0353338,0,0.688979,0.238787,2.90279,0.0995688,0.625879,0.0421745,0.890631,7.04179,0.981785,1,0.00116272,0.017711,0.539709,0.272487,0,0.869988,0.636539,0,-0.0058462,0.0979418,0.956137,0.846292,0.0106972,0.0103821,0.000684722,0.00036236,0.52598,0.00822881,12.6029,-5.58626,12.9289,0.449368,0.372834,-15.6147,-0.588235,0.22954,-0.207106,2.49835,1.29167,1.29167,0,0,1.08333,2.66667,8.95833,-4.36157,0.0001,0.0130157,0.308519,2.19814,0.168608,41535,0.21227,151.75,7.02213
9530,0.294489,0.524997,1.09707,0.607053,0.00801342,0.0057182,0.00801342,0.500698,0.360756,0.608791,1.10187,0.0116363,0.0642073,0.00952903,0.26579,0.0367047,0.00447723,0.706705,0.242959,2.88062,0.0938568,0.635439,0.0377609,0.896751,7.08128,0.983911,1,0.000814154,0.0130036,0.528365,0.270448,0.00119048,0.867539,0.676802,0.00119048,-0.0058831,0.0971066,0.957972,0.864745,0.00961352,0.00885599,0.000687491,0.000395775,0.527888,0.00726865,12.8962,-5.58707,12.4691,0.448178,0.325451,-15.7134,-0.587535,0.236091,-0.212262,2.57776,2.29167,2.08333,0,0,1.54167,5.20833,21.9167,-4.3589,0.0001,0.00130645,0.239771,2.22748,0.163867,41108,0.212305,150.08,6.91601
